# SAXS profile: number of points = 280, q_min = 0.0141882, q_max = 0.269256, delta_q = 0.000914221505376344
# offset = 0.00000000000000, scaling c = 0.000172218478090643, Chi = 1.47540586192901
#  q       exp_intensity   model_intensity
0.01419    734.69900000    737.07713270   
0.01510    713.36900000    722.90274347   
0.01602    693.11700000    708.40750021   
0.01693    690.69800000    693.36996270   
0.01785    672.18700000    678.02284111   
0.01876    654.09400000    662.44008861   
0.01967    641.64200000    646.68084674   
0.02059    632.45000000    630.80505734   
0.02150    609.49400000    614.87041138   
0.02242    584.60900000    598.93048952   
0.02333    569.50300000    583.04161913   
0.02424    560.42800000    567.25206903   
0.02516    546.87500000    551.60872998   
0.02607    535.51300000    536.15293460   
0.02699    517.66000000    520.93267724   
0.02790    503.19700000    506.10463361   
0.02882    487.34100000    491.49102929   
0.02973    468.80000000    477.19845025   
0.03064    455.42700000    463.26039674   
0.03156    442.85500000    449.69960333   
0.03247    429.44000000    436.53119833   
0.03339    418.56500000    423.76766023   
0.03430    410.35400000    411.41668340   
0.03522    396.94300000    399.50596841   
0.03613    383.10400000    388.06644650   
0.03704    370.73600000    376.98176064   
0.03796    364.25000000    366.33895983   
0.03887    359.80900000    356.13153653   
0.03979    349.48100000    346.33100645   
0.04070    340.34900000    336.92681840   
0.04161    332.32400000    327.95077059   
0.04253    321.58300000    319.32915392   
0.04344    311.06700000    311.03632904   
0.04436    304.30700000    303.08741852   
0.04527    295.57500000    295.46594865   
0.04619    290.80200000    288.15538905   
0.04710    287.13800000    281.14501049   
0.04801    278.69800000    274.46123202   
0.04893    274.57700000    268.00612717   
0.04984    269.74100000    261.79791600   
0.05076    261.62300000    255.81715960   
0.05167    254.79000000    250.04776096   
0.05259    249.45100000    244.50797444   
0.05350    245.86800000    239.14300123   
0.05441    236.85700000    233.92755228   
0.05533    231.46600000    228.87168905   
0.05624    225.86500000    223.96531164   
0.05716    222.82900000    219.20549671   
0.05807    219.29700000    214.60726482   
0.05899    214.16800000    210.09219802   
0.05990    208.33200000    205.69955398   
0.06081    204.23100000    201.41348960   
0.06173    199.96700000    197.25905912   
0.06264    195.35500000    193.18015680   
0.06356    192.10900000    189.18021434   
0.06447    186.78900000    185.26851631   
0.06538    182.32000000    181.45661110   
0.06630    179.40100000    177.73556558   
0.06721    179.78700000    174.06988337   
0.06813    176.25900000    170.48188375   
0.06904    169.72600000    166.97247749   
0.06996    164.12800000    163.57324391   
0.07087    159.66000000    160.22004783   
