# SAXS profile: number of points = 280, q_min = 0.01419, q_max = 0.26926, delta_q = 0.000914229390681003
# offset = 0.00000000000000, scaling c = 0.000181974981266189, Chi = 1.41519248485565
#  q       exp_intensity   model_intensity
0.01419    734.69900000    733.60940160   
0.01510    713.36900000    719.58768518   
0.01602    693.11700000    705.13057809   
0.01693    690.69800000    690.28228773   
0.01785    672.18700000    674.97025556   
0.01876    654.09400000    659.59481787   
0.01967    641.64200000    644.05248073   
0.02059    632.45000000    628.22906808   
0.02150    609.49400000    612.52457451   
0.02242    584.60900000    596.64894847   
0.02333    569.50300000    580.99906368   
0.02424    560.42800000    565.45000289   
0.02516    546.87500000    549.87932172   
0.02607    535.51300000    534.66584920   
0.02699    517.66000000    519.52010427   
0.02790    503.19700000    504.94260359   
0.02882    487.34100000    490.38870524   
0.02973    468.80000000    476.31987844   
0.03064    455.42700000    462.59699933   
0.03156    442.85500000    449.09322140   
0.03247    429.44000000    436.11852842   
0.03339    418.56500000    423.39947404   
0.03430    410.35400000    411.22010720   
0.03522    396.94300000    399.41016187   
0.03613    383.10400000    388.04526058   
0.03704    370.73600000    377.08776878   
0.03796    364.25000000    366.44291875   
0.03887    359.80900000    356.33646984   
0.03979    349.48100000    346.51344433   
0.04070    340.34900000    337.18182263   
0.04161    332.32400000    328.29397269   
0.04253    321.58300000    319.59501376   
0.04344    311.06700000    311.33768968   
0.04436    304.30700000    303.32660422   
0.04527    295.57500000    295.72053527   
0.04619    290.80200000    288.33852062   
0.04710    287.13800000    281.38689304   
0.04801    278.69800000    274.64276371   
0.04893    274.57700000    268.10807091   
0.04984    269.74100000    261.88907843   
0.05076    261.62300000    255.82956945   
0.05167    254.79000000    250.04871696   
0.05259    249.45100000    244.46089772   
0.05350    245.86800000    239.06522317   
0.05441    236.85700000    233.84348003   
0.05533    231.46600000    228.73045653   
0.05624    225.86500000    223.82649356   
0.05716    222.82900000    219.06467223   
0.05807    219.29700000    214.43906263   
0.05899    214.16800000    209.89354819   
0.05990    208.33200000    205.52716623   
0.06081    204.23100000    201.31747695   
