# SAXS profile: number of points = 280, q_min = 0.0141882, q_max = 0.269256, delta_q = 0.000914221505376344
# offset = 0.00000000000000, scaling c = 0.000178155895662222, Chi = 1.49863825854693
#  q       exp_intensity   model_intensity
0.01419    734.69900000    721.29503093   
0.01510    713.36900000    708.04101462   
0.01602    693.11700000    694.47851162   
0.01693    690.69800000    680.37618901   
0.01785    672.18700000    665.96158941   
0.01876    654.09400000    651.30248557   
0.01967    641.64200000    636.45289289   
0.02059    632.45000000    621.46758376   
0.02150    609.49400000    606.39908281   
0.02242    584.60900000    591.29683207   
0.02333    569.50300000    576.21316861   
0.02424    560.42800000    561.19267276   
0.02516    546.87500000    546.27940921   
0.02607    535.51300000    531.51238246   
0.02699    517.66000000    516.93653974   
0.02790    503.19700000    502.70619525   
0.02882    487.34100000    488.64158492   
0.02973    468.80000000    474.85102862   
0.03064    455.42700000    461.36845686   
0.03156    442.85500000    448.21697110   
0.03247    429.44000000    435.41265586   
0.03339    418.56500000    422.96947018   
0.03430    410.35400000    410.89684423   
0.03522    396.94300000    399.22474411   
0.03613    383.10400000    387.98739180   
0.03704    370.73600000    377.06713919   
0.03796    364.25000000    366.55442054   
0.03887    359.80900000    356.44615301   
0.03979    349.48100000    346.71817943   
0.04070    340.34900000    337.36344699   
0.04161    332.32400000    328.41796138   
0.04253    321.58300000    319.80883897   
0.04344    311.06700000    311.51310900   
0.04436    304.30700000    303.54972352   
0.04527    295.57500000    295.90492964   
0.04619    290.80200000    288.57651625   
0.04710    287.13800000    281.57773105   
0.04801    278.69800000    274.80410501   
0.04893    274.57700000    268.31424092   
0.04984    269.74100000    262.07371651   
0.05076    261.62300000    256.06445641   
0.05167    254.79000000    250.30924935   
0.05259    249.45100000    244.73891636   
0.05350    245.86800000    239.34118147   
0.05441    236.85700000    234.12277806   
0.05533    231.46600000    229.07164830   
0.05624    225.86500000    224.18995426   
0.05716    222.82900000    219.48059161   
0.05807    219.29700000    214.86981461   
0.05899    214.16800000    210.39009819   
0.05990    208.33200000    206.03949331   
0.06081    204.23100000    201.83823234   
0.06173    199.96700000    197.71322034   
0.06264    195.35500000    193.67947756   
0.06356    192.10900000    189.73965801   
0.06447    186.78900000    185.90973624   
0.06538    182.32000000    182.16800876   
0.06630    179.40100000    178.48616999   
0.06721    179.78700000    174.88357585   
0.06813    176.25900000    171.36217097   
0.06904    169.72600000    167.94350111   
0.06996    164.12800000    164.56658983   
0.07087    159.66000000    161.26331639   
0.07178    157.57400000    158.05568042   
0.07270    154.92200000    154.89509364   
0.07361    152.93200000    151.79263475   
0.07453    148.19300000    148.75488900   
0.07544    144.90400000    145.79518214   
0.07636    141.83500000    142.90172222   
0.07727    139.60600000    140.05222556   
0.07818    136.81700000    137.26940398   
0.07910    134.43100000    134.56619536   
0.08001    130.50000000    131.89716789   
0.08093    127.62400000    129.29253499   
0.08184    125.59700000    126.77005643   
0.08275    123.21600000    124.28497861   
0.08367    121.83800000    121.85166634   
0.08458    118.53800000    119.48892154   
0.08550    116.23900000    117.17627779   
0.08641    115.14700000    114.90583070   
0.08733    111.51800000    112.69603648   
0.08824    108.96100000    110.54661298   
0.08915    107.21600000    108.43417611   
0.09007    105.29800000    106.38834850   
0.09098    102.85500000    104.37144538   
0.09190    100.95600000    102.40585302   
0.09281    99.30510000     100.50496917   
0.09373    97.53550000     98.63515273    
0.09464    95.86600000     96.80529952    
0.09555    94.43710000     95.03049383    
0.09647    92.56390000     93.29524655    
0.09738    90.26700000     91.59894739    
0.09830    89.59990000     89.94746122    
0.09921    88.97080000     88.32164330    
0.10013    85.28260000     86.73545618    
0.10104    82.94890000     85.20052334    
0.10195    83.29900000     83.68529498    
0.10287    82.47840000     82.21969699    
0.10378    81.29820000     80.77416381    
0.10470    80.30730000     79.35746825    
0.10561    77.69220000     77.98137370    
0.10652    75.00430000     76.62849960    
0.10744    74.20840000     75.30525633    
0.10835    73.34110000     74.01037380    
0.10927    70.98720000     72.73537197    
0.11018    69.31640000     71.49228896    
0.11110    68.05620000     70.26057361    
0.11201    66.08770000     69.06522883    
0.11292    66.22990000     67.87835376    
0.11384    65.54030000     66.72515819    
0.11475    64.17670000     65.57972038    
0.11567    63.44640000     64.45179948    
0.11658    62.28320000     63.35058606    
0.11750    60.87760000     62.26456110    
0.11841    59.07020000     61.19534435    
0.11932    58.21740000     60.14436568    
0.12024    57.48130000     59.10590470    
0.12115    57.26340000     58.09113125    
0.12207    56.41690000     57.08295467    
0.12298    55.50700000     56.10129179    
0.12390    54.79020000     55.12661113    
0.12481    53.53150000     54.17794789    
0.12572    53.43700000     53.23825120    
0.12664    52.33790000     52.32041766    
0.12755    51.26460000     51.41497761    
0.12847    50.82850000     50.52863551    
0.12938    49.45070000     49.66049380    
0.13029    47.67630000     48.80702598    
0.13121    47.05480000     47.97722128    
0.13212    47.44660000     47.16469848    
0.13304    46.36580000     46.36231151    
0.13395    45.27080000     45.58879431    
0.13487    45.25590000     44.82520618    
0.13578    44.83330000     44.08692414    
0.13669    44.88480000     43.36215591    
0.13761    44.35210000     42.65960820    
0.13852    43.44200000     41.97328777    
0.13944    42.36940000     41.30453935    
0.14035    41.92990000     40.65866591    
0.14127    40.96900000     40.02756885    
0.14218    40.08840000     39.40896187    
0.14309    39.43390000     38.81255474    
0.14401    38.72730000     38.22376128    
0.14492    40.01930000     37.66026705    
0.14584    40.34640000     37.10399424    
0.14675    39.40020000     36.56687629    
0.14766    37.46280000     36.04309043    
0.14858    35.97170000     35.52693811    
0.14949    36.05320000     35.02319750    
0.15041    34.30000000     34.53318808    
0.15132    32.86500000     34.05011692    
0.15224    32.72180000     33.57238456    
0.15315    33.36960000     33.10704248    
0.15406    34.00930000     32.64358559    
0.15498    32.86390000     32.19321998    
0.15589    32.31830000     31.74835127    
0.15681    32.83410000     31.30327051    
0.15772    31.79610000     30.86694684    
0.15863    30.73820000     30.43614155    
0.15955    29.84090000     30.00519220    
0.16046    28.81230000     29.57784893    
0.16138    28.29470000     29.15718483    
0.16229    28.41160000     28.73736151    
0.16321    27.76720000     28.31754140    
0.16412    27.60300000     27.90463792    
0.16503    27.12550000     27.49442890    
0.16595    26.43240000     27.08170486    
0.16686    26.17360000     26.67720109    
0.16778    25.54910000     26.27573578    
0.16869    24.11930000     25.87312072    
0.16961    24.24450000     25.47646858    
0.17052    23.57770000     25.08504850    
0.17143    23.09740000     24.69487871    
0.17235    23.26430000     24.30753421    
0.17326    23.13940000     23.92810193    
0.17418    23.81080000     23.55222276    
0.17509    23.58010000     23.17745929    
0.17600    22.85430000     22.81186089    
0.17692    21.62540000     22.45148342    
0.17783    21.49740000     22.09669978    
0.17875    20.93380000     21.74368850    
0.17966    20.79810000     21.39871418    
0.18058    21.10770000     21.06031951    
0.18149    20.65600000     20.72775571    
0.18241    20.62300000     20.39899910    
0.18332    20.21650000     20.07525170    
0.18423    19.74960000     19.75984092    
0.18515    18.27510000     19.44982644    
0.18606    19.11880000     19.14551561    
0.18698    17.95000000     18.84336136    
0.18789    17.06870000     18.55088935    
0.18881    17.92150000     18.26379533    
