# SAXS profile: number of points = 310, q_min = 0.0169308, q_max = 0.299425, delta_q = 0.00091422071197411
# offset = 0.00000000000000, scaling c = 0.000175272825368479, Chi = 1.94829802558170
#  q       exp_intensity   model_intensity
0.01693    361.80500000    344.31796613   
0.01785    357.06000000    341.84561419   
0.01876    348.80300000    339.26902105   
0.01967    346.88000000    336.62575236   
0.02059    345.84200000    333.86670385   
0.02150    345.29800000    330.99644136   
0.02242    340.81900000    328.03524222   
0.02333    334.95400000    324.98753742   
0.02424    332.41600000    321.85671075   
0.02516    329.95900000    318.64682710   
0.02607    326.92100000    315.36126379   
0.02699    323.95000000    312.00380821   
0.02790    321.77500000    308.57363834   
0.02882    314.29100000    305.08138837   
0.02973    307.02600000    301.53096932   
0.03064    301.95300000    297.92610229   
0.03156    300.08200000    294.27177042   
0.03247    297.11000000    290.57177596   
0.03339    291.43500000    286.83012005   
0.03430    287.19600000    283.06342858   
0.03522    284.36900000    279.28079957   
0.03613    278.99500000    275.43816847   
0.03704    274.51200000    271.57038131   
0.03796    269.46500000    267.68034848   
0.03887    265.21900000    263.77234289   
0.03979    261.63200000    259.85191247   
0.04070    255.16500000    255.92279462   
0.04161    251.67500000    251.98868332   
0.04253    246.81500000    248.05307652   
0.04344    244.40800000    244.11911744   
0.04436    238.38400000    240.20439063   
0.04527    234.78200000    236.30900404   
0.04619    230.54000000    232.40186319   
0.04710    227.12300000    228.50999489   
0.04801    226.28500000    224.63711794   
0.04893    222.12900000    220.78827299   
0.04984    217.66000000    216.96486281   
0.05076    210.88800000    213.16952274   
0.05167    204.40600000    209.40409626   
0.05259    201.45300000    205.69061125   
0.05350    200.16900000    202.00693217   
0.05441    196.85200000    198.34762042   
0.05533    194.95300000    194.72770640   
0.05624    190.55000000    191.15003851   
0.05716    185.15500000    187.61621647   
0.05807    182.96500000    184.12773385   
0.05899    176.30400000    180.68718728   
0.05990    172.34900000    177.32353340   
0.06081    170.29100000    173.98862616   
0.06173    168.47700000    170.70243181   
0.06264    164.16700000    167.46888827   
0.06356    161.22800000    164.28840685   
0.06447    157.45100000    161.16270064   
0.06538    155.30100000    158.10154323   
0.06630    153.70600000    155.10155148   
0.06721    150.26900000    152.14262685   
0.06813    147.97900000    149.24007266   
0.06904    145.73300000    146.39493990   
0.06996    141.77600000    143.60998878   
0.07087    136.37000000    140.88516609   
0.07178    134.83500000    138.23390884   
0.07270    132.48500000    135.62779022   
0.07361    131.17100000    133.07384005   
0.07453    129.61400000    130.57643411   
0.07544    126.13200000    128.13519304   
0.07636    123.45500000    125.75627730   
0.07727    122.22000000    123.43831592   
0.07818    121.09200000    121.16217240   
0.07910    116.51800000    118.93990828   
0.08001    113.65900000    116.77077832   
0.08093    110.96600000    114.65885045   
0.08184    108.80500000    112.61356260   
0.08275    106.66800000    110.60659936   
0.08367    104.73500000    108.64644995   
0.08458    104.54600000    106.73457905   
0.08550    103.63500000    104.87842994   
0.08641    102.36300000    103.06867641   
0.08733    100.52900000    101.29599315   
0.08824    99.36390000     99.56761217    
0.08915    96.87570000     97.88229649    
0.09007    94.60390000     96.24024681    
0.09098    94.94220000     94.65215596    
0.09190    93.77360000     93.09347993    
0.09281    91.33020000     91.57288229    
0.09373    87.71390000     90.08943098    
0.09464    86.62820000     88.65068676    
0.09555    86.25080000     87.24286975    
0.09647    86.84460000     85.86375562    
0.09738    84.24690000     84.51708374    
0.09830    83.31250000     83.20582123    
0.09921    83.92900000     81.93000342    
0.10013    82.28970000     80.67418230    
0.10104    80.26340000     79.44674192    
0.10195    78.46360000     78.24798975    
0.10287    76.34970000     77.08528066    
0.10378    74.55540000     75.93985759    
0.10470    73.77610000     74.81683672    
0.10561    74.08590000     73.71660269    
0.10652    73.55140000     72.64310505    
0.10744    73.60370000     71.59137930    
0.10835    70.94100000     70.55449158    
0.10927    70.03220000     69.53986775    
0.11018    69.34000000     68.54890744    
0.11110    68.48480000     67.56674720    
0.11201    66.72440000     66.60283140    
0.11292    66.57150000     65.65672603    
0.11384    66.17180000     64.73504026    
0.11475    64.92640000     63.82034216    
0.11567    64.61360000     62.91947329    
0.11658    63.17670000     62.03809354    
0.11750    62.25820000     61.16827078    
0.11841    60.17690000     60.30709666    
0.11932    58.98400000     59.46035846    
0.12024    57.99300000     58.62967017    
0.12115    57.48660000     57.80424922    
0.12207    56.83510000     56.98962568    
0.12298    57.24180000     56.18524125    
0.12390    56.62800000     55.40053482    
0.12481    54.85370000     54.61882969    
0.12572    53.44340000     53.84598300    
0.12664    51.85020000     53.08783042    
0.12755    51.71580000     52.33560997    
0.12847    51.92360000     51.59006420    
0.12938    51.98290000     50.85632173    
0.13029    51.69850000     50.13301238    
0.13121    50.11280000     49.41217582    
0.13212    48.86830000     48.70130952    
0.13304    48.36960000     48.00436698    
0.13395    47.60360000     47.30899460    
0.13487    46.81720000     46.62174733    
0.13578    47.38350000     45.94716151    
0.13669    46.77120000     45.27680594    
0.13761    45.21780000     44.61659350    
0.13852    43.63440000     43.96227848    
0.13944    42.61360000     43.31190692    
0.14035    41.93680000     42.67200602    
0.14127    42.58510000     42.04141477    
0.14218    42.49790000     41.41364365    
0.14309    42.75090000     40.79369077    
0.14401    41.59450000     40.18543791    
0.14492    41.08820000     39.57991256    
0.14584    39.35310000     38.98155513    
0.14675    37.70570000     38.39494464    
0.14766    38.31020000     37.81163689    
0.14858    38.60670000     37.23788323    
0.14949    36.93510000     36.67023377    
