# SAXS profile: number of points = 284, q_min = 0.0169307999312878, q_max = 0.275656014680862, delta_q = 0.000914223373673409
# offset = 0.00000000000000, scaling c = 7.58779709219476e-05, Chi = 1.29266935105503
#  q       exp_intensity   model_intensity
0.01693    361.80499268    356.73823158    10.37610  
0.01785    357.05999756    353.88954492    4.46218   
0.01876    348.80300903    350.88618102    3.26241   
0.01967    346.88000488    347.85307295    7.84288   
0.02059    345.84201050    344.70451654    3.39995   
0.02150    345.29800415    341.41182993    3.09733   
0.02242    340.81900024    338.02661014    3.01288   
0.02333    334.95401001    334.53383332    2.89956   
0.02424    332.41598511    330.90246539    6.22357   
0.02516    329.95901489    327.22742968    2.77980   
0.02607    326.92098999    323.50534964    2.39119   
0.02699    323.95001221    319.71873537    2.34006   
0.02790    321.77499390    315.80656204    2.30188   
0.02882    314.29098511    311.89040511    2.19010   
0.02973    307.02600098    307.92792469    2.12048   
0.03064    301.95300293    303.85377086    2.05161   
0.03156    300.08200073    299.68566113    2.01308   
0.03247    297.10998535    295.53845578    2.02542   
0.03339    291.43499756    291.41833887    1.95694   
0.03430    287.19601440    287.21834142    1.97224   
0.03522    284.36898804    282.93554214    1.97516   
0.03613    278.99499512    278.73385641    1.95807   
0.03704    274.51199341    274.50153494    1.91899   
0.03796    269.46499634    270.23040190    1.90407   
0.03887    265.21899414    265.91814299    1.91432   
0.03979    261.63198853    261.64365235    1.89919   
0.04070    255.16499329    257.29328373    1.83930   
0.04161    251.67500305    252.97827425    1.78070   
0.04253    246.81500244    248.73405892    1.75665   
0.04344    244.40800476    244.51605942    1.68749   
0.04436    238.38400269    240.30052596    1.62966   
0.04527    234.78199768    236.09700019    1.58885   
0.04619    230.53999329    231.90891559    1.57988   
0.04710    227.12300110    227.75546928    1.55868   
0.04801    226.28500366    223.66576046    1.54284   
0.04893    222.12899780    219.55979479    1.53342   
0.04984    217.66000366    215.44829003    1.56162   
0.05076    210.88800049    211.47287240    1.56527   
0.05167    204.40600586    207.49322458    1.60342   
0.05259    201.45300293    203.54794949    1.60087   
0.05350    200.16900635    199.67033857    1.57914   
0.05441    196.85200500    195.85798271    1.57719   
0.05533    194.95300293    192.10439433    1.54894   
0.05624    190.55000305    188.41657319    1.51377   
0.05716    185.15499878    184.81107965    1.47989   
0.05807    182.96499634    181.27169478    1.44903   
0.05898    176.30400085    177.69681800    1.43482   
0.05990    172.34899902    174.24029188    1.39989   
0.06081    170.29100037    170.89763963    1.41870   
0.06173    168.47700500    167.59770667    1.18772   
0.06264    164.16700745    164.34502672    1.17141   
0.06356    161.22799683    161.15858824    1.18020   
0.06447    157.45100403    158.01055350    1.15296   
