# SAXS profile: number of points = 284, q_min = 0.0169307999312878, q_max = 0.275656014680862, delta_q = 0.000914223373673409
# offset = 0.00000000000000, scaling c = 7.82498722606867e-05, Chi = 1.30535188466598
#  q       exp_intensity   model_intensity
0.01693    361.80499268    356.27597215    10.37610  
0.01785    357.05999756    353.56872219    4.46218   
0.01876    348.80300903    350.54902049    3.26241   
0.01967    346.88000488    347.52317618    7.84288   
0.02059    345.84201050    344.41986450    3.39995   
0.02150    345.29800415    341.20191675    3.09733   
0.02242    340.81900024    337.87246294    3.01288   
0.02333    334.95401001    334.41123634    2.89956   
0.02424    332.41598511    330.83357393    6.22357   
0.02516    329.95901489    327.20778785    2.77980   
0.02607    326.92098999    323.59581287    2.39119   
0.02699    323.95001221    319.79433626    2.34006   
0.02790    321.77499390    315.81924275    2.30188   
0.02882    314.29098511    311.98028446    2.19010   
0.02973    307.02600098    308.09251780    2.12048   
0.03064    301.95300293    304.03244493    2.05161   
0.03156    300.08200073    299.90597704    2.01308   
0.03247    297.10998535    295.84895592    2.02542   
0.03339    291.43499756    291.76345183    1.95694   
0.03430    287.19601440    287.53993454    1.97224   
0.03522    284.36898804    283.30166715    1.97516   
0.03613    278.99499512    279.09966857    1.95807   
0.03704    274.51199341    274.88886688    1.91899   
0.03796    269.46499634    270.58559341    1.90407   
0.03887    265.21899414    266.40685460    1.91432   
0.03979    261.63198853    262.16923277    1.89919   
0.04070    255.16499329    257.80120753    1.83930   
0.04161    251.67500305    253.46362148    1.78070   
0.04253    246.81500244    249.22521715    1.75665   
0.04344    244.40800476    245.02720932    1.68749   
0.04436    238.38400269    240.81576207    1.62966   
0.04527    234.78199768    236.59619639    1.58885   
0.04619    230.53999329    232.38060190    1.57988   
0.04710    227.12300110    228.17474952    1.55868   
0.04801    226.28500366    224.12424269    1.54284   
0.04893    222.12899780    220.04865678    1.53342   
0.04984    217.66000366    215.96319183    1.56162   
0.05076    210.88800049    211.92587010    1.56527   
0.05167    204.40600586    207.96703300    1.60342   
0.05259    201.45300293    204.00837197    1.60087   
0.05350    200.16900635    200.12690443    1.57914   
0.05441    196.85200500    196.32667982    1.57719   
0.05533    194.95300293    192.52968302    1.54894   
0.05624    190.55000305    188.76490560    1.51377   
0.05716    185.15499878    185.13418978    1.47989   
0.05807    182.96499634    181.53450003    1.44903   
0.05898    176.30400085    177.98369689    1.43482   
0.05990    172.34899902    174.49793895    1.39989   
0.06081    170.29100037    171.14904004    1.41870   
0.06173    168.47700500    167.80960937    1.18772   
0.06264    164.16700745    164.52223443    1.17141   
0.06356    161.22799683    161.31985840    1.18020   
0.06447    157.45100403    158.16384543    1.15296   
0.06538    155.30099487    155.05926219    1.16479   
0.06630    153.70599365    152.04053861    1.16084   
0.06721    150.26899719    149.09329630    1.15101   
0.06813    147.97900391    146.17743218    1.14387   
0.06904    145.73300171    143.43426554    1.14232   
0.06996    141.77600098    140.65835132    1.14013   
0.07087    136.36999512    137.94082129    1.12073   
0.07178    134.83500671    135.31467732    1.10211   
0.07270    132.48500061    132.75674769    1.10275   
0.07361    131.17100525    130.26553585    1.10308   
0.07453    129.61399841    127.85150773    1.10416   
0.07544    126.13200378    125.50287693    1.11374   
0.07636    123.45500183    123.21078168    1.08857   
0.07727    122.22000122    120.95989476    1.09413   
0.07818    121.09200287    118.75094977    1.09127   
0.07910    116.51799774    116.67842365    1.11915   
0.08001    113.65899658    114.62386566    0.77079   
0.08093    110.96600342    112.63948803    0.76387   
0.08184    108.80500031    110.66548828    0.75297   
0.08275    106.66799927    108.75945833    0.74680   
0.08367    104.73500061    106.92727670    0.73918   
0.08458    104.54599762    105.10942457    0.73499   
0.08550    103.63500214    103.33423819    0.72940   
0.08641    102.36299896    101.63457271    0.72836   
0.08733    100.52899933    99.99983507     0.72278   
0.08824    99.36389923     98.39201538     0.71121   
0.08915    96.87570190     96.77782811     0.70586   
0.09007    94.60389709     95.25793193     0.70086   
0.09098    94.94219971     93.74896140     0.69367   
0.09190    93.77359772     92.30462525     0.69953   
0.09281    91.33020020     90.88036999     0.69937   
0.09373    87.71389771     89.48887207     0.69324   
0.09464    86.62819672     88.14146796     0.68775   
0.09555    86.25080109     86.80908782     0.68606   
0.09647    86.84459686     85.51926583     0.69176   
0.09738    84.24690247     84.28049210     0.69036   
0.09830    83.31250000     83.04858480     0.68259   
0.09921    83.92900085     81.83104613     0.66691   
0.10012    82.28970337     80.68116426     0.66457   
0.10104    80.26339722     79.51020383     0.64862   
0.10195    78.46360016     78.33828973     0.64658   
0.10287    76.34970093     77.25844638     0.64820   
0.10378    74.55539703     76.16776543     0.65468   
0.10470    73.77610016     75.12029796     0.65542   
0.10561    74.08589935     74.07408739     0.66872   
0.10652    73.55139923     73.05425680     0.66631   
0.10744    73.60369873     72.04662831     0.66299   
0.10835    70.94100189     71.04357254     0.65524   
0.10927    70.03220367     70.05736495     0.65006   
0.11018    69.33999634     69.09223102     0.63775   
0.11110    68.48480225     68.14514347     0.62656   
0.11201    66.72440338     67.21159316     0.62281   
0.11292    66.57150269     66.27341142     0.61442   
0.11384    66.17179871     65.37261356     0.61331   
0.11475    64.92639923     64.47328778     0.60625   
0.11567    64.61360168     63.58385083     0.60642   
0.11658    63.17670059     62.69041335     0.60659   
0.11750    62.25820160     61.82767916     0.60280   
0.11841    60.17689896     60.98279573     0.60021   
0.11932    58.98400116     60.13713958     0.59731   
0.12024    57.99300003     59.29937688     0.59240   
0.12115    57.48659897     58.47902479     0.58828   
0.12207    56.83509827     57.66689871     0.57740   
0.12298    57.24179840     56.83527863     0.58361   
0.12389    56.62799835     56.05577785     0.57768   
0.12481    54.85369873     55.25100726     0.57483   
0.12572    53.44340134     54.47528204     0.56750   
0.12664    51.85020065     53.69776197     0.56296   
0.12755    51.71580124     52.94114928     0.56671   
0.12847    51.92359924     52.20415775     0.56261   
0.12938    51.98289871     51.44952576     0.56050   
0.13029    51.69850159     50.69403303     0.55789   
0.13121    50.11280060     49.96062143     0.55703   
0.13212    48.86830139     49.22537095     0.55171   
0.13304    48.36959839     48.48835008     0.54653   
0.13395    47.60359955     47.79969741     0.54432   
0.13487    46.81719971     47.09238703     0.54066   
0.13578    47.38349915     46.38934616     0.53845   
0.13669    46.77119827     45.70419028     0.54490   
0.13761    45.21780014     45.03082079     0.54504   
0.13852    43.63439941     44.35311820     0.54416   
0.13944    42.61360168     43.68761282     0.54734   
0.14035    41.93679810     43.03292059     0.54864   
0.14127    42.58509827     42.37703995     0.54237   
0.14218    42.49789810     41.73905407     0.53996   
0.14309    42.75090027     41.10727438     0.54053   
0.14401    41.59450150     40.48752561     0.53748   
0.14492    41.08819962     39.86338262     0.53466   
0.14584    39.35309982     39.25623697     0.53104   
0.14675    37.70569992     38.65049982     0.53426   
0.14766    38.31019974     38.04975354     0.53535   
0.14858    38.60670090     37.46721992     0.52929   
0.14949    36.93510056     36.89199044     0.52751   
0.15041    36.04130173     36.32028954     0.55471   
0.15132    35.87720108     35.76029677     0.45986   
0.15224    34.72209930     35.20961085     0.45959   
0.15315    34.19990158     34.65766315     0.45522   
0.15406    34.11690140     34.12146324     0.45727   
0.15498    33.47940063     33.59975667     0.44969   
0.15589    32.41759872     33.06998302     0.45123   
0.15681    32.04410172     32.56948950     0.44592   
0.15772    32.21030045     32.06729894     0.43936   
0.15864    32.10400009     31.55876525     0.43678   
0.15955    31.27980042     31.06872053     0.43148   
0.16046    30.68540001     30.58612423     0.42933   
0.16138    30.15850067     30.10369420     0.42531   
0.16229    29.67539978     29.63694349     0.42240   
0.16321    28.97380066     29.17730619     0.42331   
0.16412    28.63929939     28.71635331     0.41962   
0.16503    28.14539909     28.27280124     0.42048   
0.16595    27.77820015     27.83477313     0.42387   
0.16686    27.95289993     27.39864258     0.42324   
0.16778    27.15169907     26.97756045     0.42227   
0.16869    26.34980011     26.55841012     0.42459   
0.16961    26.03849983     26.14838813     0.42546   
0.17052    25.38330078     25.74648456     0.42741   
0.17143    24.92329979     25.34033104     0.42686   
0.17235    24.75659943     24.93956943     0.42261   
0.17326    24.31949997     24.55642382     0.41658   
0.17418    23.74060059     24.18155802     0.41150   
0.17509    23.42779922     23.80859957     0.41050   
0.17601    23.39579964     23.45282430     0.40734   
0.17692    22.44289970     23.08742185     0.40664   
0.17783    22.38759995     22.73960606     0.40473   
0.17875    22.57609940     22.39578101     0.40287   
0.17966    21.84129906     22.04478632     0.40544   
0.18058    21.22890091     21.70848059     0.42270   
0.18149    20.48349953     21.38423758     0.39210   
0.18240    20.49150085     21.06160357     0.39480   
0.18332    20.40579987     20.74095760     0.39377   
0.18423    19.99300003     20.43141089     0.39429   
0.18515    20.02939987     20.13603718     0.39596   
0.18606    18.95159912     19.82395958     0.39246   
0.18698    18.88409996     19.52680691     0.39182   
0.18789    19.38669968     19.23784113     0.38543   
0.18880    19.22389984     18.95411932     0.38211   
0.18972    18.49320030     18.67606574     0.38310   
0.19063    18.54680061     18.40484435     0.37989   
0.19155    18.44499969     18.13479181     0.37506   
0.19246    17.72949982     17.86870801     0.37388   
0.19338    17.83040047     17.60762731     0.37554   
0.19429    17.68619919     17.35162674     0.37568   
0.19520    16.82279968     17.10025758     0.37597   
