# SAXS profile: number of points = 284, q_min = 0.0169307999312878, q_max = 0.275656014680862, delta_q = 0.000914223373673409
# offset = 0.00000000000000, scaling c = 4.80908005510483e-05, Chi = 1.90393061066401
#  q       exp_intensity   model_intensity
0.01693    361.80499268    353.53581726    10.37610  
0.01785    357.05999756    350.98106562    4.46218   
0.01876    348.80300903    348.15024873    3.26241   
0.01967    346.88000488    345.26732547    7.84288   
0.02059    345.84201050    342.32075403    3.39995   
0.02150    345.29800415    339.28747487    3.09733   
0.02242    340.81900024    336.13255004    3.01288   
0.02333    334.95401001    332.85468107    2.89956   
0.02424    332.41598511    329.49486538    6.22357   
0.02516    329.95901489    326.06368295    2.77980   
0.02607    326.92098999    322.61812136    2.39119   
0.02699    323.95001221    319.00768046    2.34006   
0.02790    321.77499390    315.25491484    2.30188   
0.02882    314.29098511    311.58613980    2.19010   
0.02973    307.02600098    307.86032908    2.12048   
0.03064    301.95300293    303.99378062    2.05161   
0.03156    300.08200073    300.09020225    2.01308   
0.03247    297.10998535    296.20126753    2.02542   
0.03339    291.43499756    292.25803829    1.95694   
0.03430    287.19601440    288.22596130    1.97224   
0.03522    284.36898804    284.17214727    1.97516   
0.03613    278.99499512    280.07377711    1.95807   
0.03704    274.51199341    276.00613697    1.91899   
0.03796    269.46499634    271.85272689    1.90407   
0.03887    265.21899414    267.82278994    1.91432   
0.03979    261.63198853    263.70258656    1.89919   
0.04070    255.16499329    259.51483964    1.83930   
0.04161    251.67500305    255.33190181    1.78070   
0.04253    246.81500244    251.20150318    1.75665   
0.04344    244.40800476    247.09863653    1.68749   
0.04436    238.38400269    242.98163119    1.62966   
0.04527    234.78199768    238.85539241    1.58885   
0.04619    230.53999329    234.74646632    1.57988   
0.04710    227.12300110    230.63280329    1.55868   
0.04801    226.28500366    226.63681844    1.54284   
0.04893    222.12899780    222.63703442    1.53342   
0.04984    217.66000366    218.63967899    1.56162   
0.05076    210.88800049    214.65501953    1.56527   
0.05167    204.40600586    210.74451608    1.60342   
0.05259    201.45300293    206.84055298    1.60087   
0.05350    200.16900635    203.00079110    1.57914   
0.05441    196.85200500    199.22711801    1.57719   
0.05533    194.95300293    195.45202623    1.54894   
0.05624    190.55000305    191.69902016    1.51377   
0.05716    185.15499878    188.04689656    1.47989   
0.05807    182.96499634    184.42113874    1.44903   
0.05898    176.30400085    180.88734256    1.43482   
0.05990    172.34899902    177.39219936    1.39989   
0.06081    170.29100037    173.98767125    1.41870   
0.06173    168.47700500    170.57829799    1.18772   
0.06264    164.16700745    167.24323704    1.17141   
0.06356    161.22799683    163.99257544    1.18020   
0.06447    157.45100403    160.78948767    1.15296   
0.06538    155.30099487    157.62796237    1.16479   
0.06630    153.70599365    154.54103793    1.16084   
0.06721    150.26899719    151.51938473    1.15101   
0.06813    147.97900391    148.53170768    1.14387   
0.06904    145.73300171    145.68225561    1.14232   
0.06996    141.77600098    142.82546969    1.14013   
0.07087    136.36999512    140.03323365    1.12073   
0.07178    134.83500671    137.31961405    1.10211   
0.07270    132.48500061    134.66503793    1.10275   
0.07361    131.17100525    132.06628320    1.10308   
0.07453    129.61399841    129.54632525    1.10416   
0.07544    126.13200378    127.09410320    1.11374   
0.07636    123.45500183    124.68729088    1.08857   
0.07727    122.22000122    122.32550357    1.09413   
0.07818    121.09200287    120.01677244    1.09127   
0.07910    116.51799774    117.80281626    1.11915   
0.08001    113.65899658    115.63246641    0.77079   
0.08093    110.96600342    113.52155678    0.76387   
0.08184    108.80500031    111.44939632    0.75297   
0.08275    106.66799927    109.43596676    0.74680   
0.08367    104.73500061    107.48649795    0.73918   
0.08458    104.54599762    105.56697769    0.73499   
0.08550    103.63500214    103.68751707    0.72940   
0.08641    102.36299896    101.87242599    0.72836   
0.08733    100.52899933    100.12221540    0.72278   
0.08824    99.36389923     98.41570733     0.71121   
0.08915    96.87570190     96.73302224     0.70586   
0.09007    94.60389709     95.09793503     0.70086   
0.09098    94.94219971     93.50111005     0.69367   
0.09190    93.77359772     91.97054217     0.69953   
0.09281    91.33020020     90.45470211     0.69937   
0.09373    87.71389771     88.97172008     0.69324   
0.09464    86.62819672     87.53649823     0.68775   
0.09555    86.25080109     86.13080413     0.68606   
0.09647    86.84459686     84.76963610     0.69176   
0.09738    84.24690247     83.45560907     0.69036   
0.09830    83.31250000     82.15650222     0.68259   
0.09921    83.92900085     80.88555855     0.66691   
0.10012    82.28970337     79.67303918     0.66457   
0.10104    80.26339722     78.44253987     0.64862   
0.10195    78.46360016     77.23860471     0.64658   
