# SAXS profile: number of points = 284, q_min = 0.0169307999312878, q_max = 0.275656014680862, delta_q = 0.000914223373673409
# offset = 0.00000000000000, scaling c = 7.39188210579319e-05, Chi = 1.89600870941327
#  q       exp_intensity   model_intensity
0.01693    361.80499268    358.21153083    10.37610  
0.01785    357.05999756    355.32858593    4.46218   
0.01876    348.80300903    352.48747909    3.26241   
0.01967    346.88000488    349.36219133    7.84288   
0.02059    345.84201050    346.20238349    3.39995   
0.02150    345.29800415    342.92678181    3.09733   
0.02242    340.81900024    339.52562902    3.01288   
0.02333    334.95401001    336.09339336    2.89956   
0.02424    332.41598511    332.55161001    6.22357   
0.02516    329.95901489    328.87570095    2.77980   
0.02607    326.92098999    325.15640155    2.39119   
0.02699    323.95001221    321.31587529    2.34006   
0.02790    321.77499390    317.43184779    2.30188   
0.02882    314.29098511    313.41110744    2.19010   
0.02973    307.02600098    309.40019829    2.12048   
0.03064    301.95300293    305.31629431    2.05161   
0.03156    300.08200073    301.24284983    2.01308   
0.03247    297.10998535    297.12446272    2.02542   
0.03339    291.43499756    292.87926787    1.95694   
0.03430    287.19601440    288.60001492    1.97224   
0.03522    284.36898804    284.39651028    1.97516   
0.03613    278.99499512    280.12939850    1.95807   
0.03704    274.51199341    275.81712231    1.91899   
0.03796    269.46499634    271.60021989    1.90407   
0.03887    265.21899414    267.21683380    1.91432   
0.03979    261.63198853    262.81437666    1.89919   
0.04070    255.16499329    258.49068001    1.83930   
0.04161    251.67500305    254.11183993    1.78070   
0.04253    246.81500244    249.71004806    1.75665   
0.04344    244.40800476    245.39915785    1.68749   
0.04436    238.38400269    241.15076601    1.62966   
0.04527    234.78199768    236.88502173    1.58885   
0.04619    230.53999329    232.65939688    1.57988   
0.04710    227.12300110    228.41665983    1.55868   
0.04801    226.28500366    224.14285839    1.54284   
0.04893    222.12899780    220.01332802    1.53342   
0.04984    217.66000366    215.96253966    1.56162   
0.05076    210.88800049    211.80418094    1.56527   
0.05167    204.40600586    207.80143982    1.60342   
