# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity 
0.00000    162235648.00000000 101202272.00000000 256271248.00000000 92901.54687500  7764611.50000000 6132467.00000000 
0.00100    162200880.00000000 101179232.00000000 256214880.00000000 92875.33593750  7762624.00000000 6130909.00000000 
0.00200    162095120.00000000 101111320.00000000 256042912.00000000 92797.82812500  7756664.50000000 6126240.00000000 
0.00300    161915776.00000000 100997680.00000000 255754112.00000000 92668.76562500  7746805.50000000 6118473.00000000 
0.00400    161659664.00000000 100839960.00000000 255351824.00000000 92487.57812500  7733035.00000000 6107570.00000000 
0.00500    161330592.00000000 100637080.00000000 254838160.00000000 92255.77343750  7715345.00000000 6093669.00000000 
0.00600    160930240.00000000 100388272.00000000 254207120.00000000 91973.42968750  7693789.00000000 6076671.50000000 
0.00700    160460672.00000000 100097336.00000000 253468064.00000000 91640.60937500  7668414.00000000 6056688.00000000 
0.00800    159915200.00000000 99761912.00000000 252618464.00000000 91258.85156250  7639233.00000000 6033698.00000000 
0.00900    159305152.00000000 99385232.00000000 251657584.00000000 90828.28125000  7606337.50000000 6007795.50000000 
0.01000    158628448.00000000 98965984.00000000 250590016.00000000 90350.50781250  7569794.00000000 5978974.50000000 
0.01100    157885168.00000000 98504040.00000000 249417360.00000000 89825.75000000  7529666.50000000 5947335.00000000 
0.01200    157076144.00000000 98000576.00000000 248137632.00000000 89254.50781250  7485977.50000000 5912926.50000000 
0.01300    156196864.00000000 97457944.00000000 246759248.00000000 88639.75781250  7438835.00000000 5875778.00000000 
0.01400    155259088.00000000 96874816.00000000 245280416.00000000 87980.19531250  7388356.00000000 5835997.00000000 
0.01500    154256960.00000000 96254192.00000000 243704624.00000000 87279.03125000  7334576.00000000 5793631.00000000 
0.01600    153195776.00000000 95596912.00000000 242032976.00000000 86536.57031250  7277583.00000000 5748682.50000000 
0.01700    152076560.00000000 94902704.00000000 240270272.00000000 85754.88281250  7217541.50000000 5701403.50000000 
0.01800    150899424.00000000 94173272.00000000 238418224.00000000 84934.82812500  7154550.00000000 5651767.00000000 
0.01900    149669568.00000000 93409936.00000000 236479184.00000000 84078.74218750  7088632.50000000 5599826.50000000 
0.02000    148385328.00000000 92613368.00000000 234456496.00000000 83187.64843750  7020068.50000000 5545680.00000000 
0.02100    147049616.00000000 91786424.00000000 232354192.00000000 82263.38281250  6948748.50000000 5489541.50000000 
0.02200    145667184.00000000 90928632.00000000 230175760.00000000 81306.71875000  6874942.00000000 5431365.50000000 
0.02300    144236912.00000000 90040688.00000000 227922336.00000000 80320.71093750  6798746.50000000 5371318.00000000 
0.02400    142760640.00000000 89125936.00000000 225597680.00000000 79306.18750000  6720334.50000000 5309458.50000000 
0.02500    141244288.00000000 88185000.00000000 223208352.00000000 78265.69531250  6639713.50000000 5245911.50000000 
0.02600    139686816.00000000 87218112.00000000 220755344.00000000 77200.55468750  6557115.00000000 5180778.00000000 
