# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity 
0.00000    162235680.00000000 101201688.00000000 256270448.00000000 95264.63281250  7862710.50000000 6209950.50000000 
0.00100    162205040.00000000 101181520.00000000 256219680.00000000 95239.88281250  7860922.50000000 6208562.50000000 
0.00200    162108592.00000000 101120904.00000000 256065600.00000000 95167.39062500  7855513.00000000 6204312.00000000 
0.00300    161947632.00000000 101020640.00000000 255809744.00000000 95045.75781250  7846485.50000000 6197241.50000000 
0.00400    161718304.00000000 100879616.00000000 255449840.00000000 94876.33593750  7833936.00000000 6187315.00000000 
0.00500    161424560.00000000 100698216.00000000 254988800.00000000 94658.50000000  7817800.50000000 6174664.50000000 
0.00600    161065088.00000000 100477232.00000000 254426256.00000000 94393.32812500  7798094.00000000 6159211.00000000 
0.00700    160642480.00000000 100216928.00000000 253763664.00000000 94081.52343750  7774947.00000000 6140971.00000000 
0.00800    160156176.00000000 99917656.00000000 253001872.00000000 93722.45312500  7748285.50000000 6120050.00000000 
0.00900    159605616.00000000 99580096.00000000 252140624.00000000 93317.32031250  7718171.50000000 6096383.00000000 
0.01000    158995760.00000000 99204448.00000000 251181856.00000000 92867.29687500  7684692.00000000 6070096.00000000 
0.01100    158324912.00000000 98790880.00000000 250128512.00000000 92372.95312500  7647877.50000000 6041159.50000000 
0.01200    157594912.00000000 98340336.00000000 248980608.00000000 91834.01562500  7607796.50000000 6009648.00000000 
0.01300    156804576.00000000 97852728.00000000 247739600.00000000 91251.79687500  7564495.00000000 5975592.00000000 
0.01400    155954624.00000000 97329328.00000000 246404896.00000000 90627.78906250  7518032.50000000 5939116.50000000 
0.01500    155047616.00000000 96770392.00000000 244982624.00000000 89963.73437500  7468462.00000000 5900142.50000000 
0.01600    154086000.00000000 96177272.00000000 243472528.00000000 89258.79687500  7415870.50000000 5858817.50000000 
0.01700    153069936.00000000 95550936.00000000 241876848.00000000 88515.19531250  7360357.50000000 5815164.50000000 
0.01800    152000928.00000000 94891792.00000000 240196608.00000000 87734.10156250  7301999.50000000 5769288.00000000 
0.01900    150879744.00000000 94200664.00000000 238435984.00000000 86916.96875000  7240849.00000000 5721206.00000000 
0.02000    149706832.00000000 93478056.00000000 236595248.00000000 86063.93750000  7177002.00000000 5671030.50000000 
0.02100    148486080.00000000 92725040.00000000 234679024.00000000 85177.04687500  7110611.50000000 5618844.00000000 
0.02200    147219888.00000000 91943416.00000000 232686976.00000000 84258.64843750  7041700.50000000 5564686.50000000 
0.02300    145905984.00000000 91134056.00000000 230625040.00000000 83308.95312500  6970358.00000000 5508611.00000000 
0.02400    144549232.00000000 90296704.00000000 228493744.00000000 82329.57031250  6896730.00000000 5450715.00000000 
0.02500    143149440.00000000 89434056.00000000 226295760.00000000 81322.06250000  6820905.00000000 5391077.00000000 
0.02600    141711120.00000000 88545560.00000000 224033376.00000000 80287.73437500  6743005.00000000 5329824.50000000 
0.02700    140233008.00000000 87633512.00000000 221711104.00000000 79228.05468750  6663087.00000000 5267011.00000000 
0.02800    138717248.00000000 86698624.00000000 219332736.00000000 78145.66406250  6581293.50000000 5202689.50000000 
0.02900    137167296.00000000 85742664.00000000 216896800.00000000 77041.46875000  6497722.00000000 5136988.50000000 
0.03000    135585520.00000000 84765920.00000000 214410848.00000000 75916.47656250  6412585.00000000 5069951.50000000 
0.03100    133971936.00000000 83769368.00000000 211874880.00000000 74773.11718750  6325811.50000000 5001738.50000000 
0.03200    132329720.00000000 82754520.00000000 209293808.00000000 73612.75781250  6237622.00000000 4932376.00000000 
0.03300    130660264.00000000 81724152.00000000 206668560.00000000 72436.49218750  6148160.00000000 4861956.00000000 
0.03400    128965456.00000000 80677184.00000000 204005328.00000000 71246.32031250  6057456.00000000 4790613.00000000 
0.03500    127247848.00000000 79616504.00000000 201304864.00000000 70044.52343750  5965662.00000000 4718387.50000000 
0.03600    125508232.00000000 78541216.00000000 198570448.00000000 68831.71093750  5872960.00000000 4645428.00000000 
0.03700    123750024.00000000 77454432.00000000 195806240.00000000 67609.92187500  5779320.00000000 4571760.00000000 
0.03800    121974432.00000000 76357032.00000000 193013552.00000000 66380.39843750  5684950.50000000 4497475.50000000 
0.03900    120183904.00000000 75250168.00000000 190198288.00000000 65145.17578125  5589975.00000000 4422710.00000000 
0.04000    118380376.00000000 74135072.00000000 187361200.00000000 63905.15625000  5494430.50000000 4347532.00000000 
0.04100    116564992.00000000 73012600.00000000 184506240.00000000 62662.71875000  5398516.00000000 4272038.50000000 
0.04200    114739952.00000000 71884208.00000000 181635856.00000000 61418.81640625  5302294.50000000 4196287.00000000 
0.04300    112907576.00000000 70750752.00000000 178752864.00000000 60175.12500000  5205862.00000000 4120347.25000000 
0.04400    111070312.00000000 69613832.00000000 175861968.00000000 58932.44921875  5109333.00000000 4044338.00000000 
0.04500    109229016.00000000 68473328.00000000 172964672.00000000 57692.95312500  5012870.00000000 3968331.00000000 
0.04600    107385736.00000000 67332376.00000000 170063312.00000000 56457.39062500  4916436.00000000 3892400.75000000 
0.04700    105542168.00000000 66190552.00000000 167162768.00000000 55227.53125000  4820233.00000000 3816656.25000000 
0.04800    103700152.00000000 65049700.00000000 164262384.00000000 54004.48437500  4724397.50000000 3741112.50000000 
0.04900    101862008.00000000 63911068.00000000 161369632.00000000 52789.80859375  4628907.00000000 3665885.25000000 
0.05000    100028152.00000000 62774832.00000000 158482496.00000000 51583.97656250  4533941.50000000 3591039.50000000 
0.05100    98201464.00000000 61642704.00000000 155606160.00000000 50388.51171875  4439520.00000000 3516632.75000000 
0.05200    96383216.00000000 60515568.00000000 152742672.00000000 49204.42968750  4345743.00000000 3442752.75000000 
0.05300    94574848.00000000 59393852.00000000 149893552.00000000 48032.90625000  4252756.00000000 3369438.25000000 
0.05400    92777208.00000000 58279360.00000000 147062112.00000000 46875.10546875  4160605.75000000 3296758.75000000 
0.05500    90992744.00000000 57172220.00000000 144250864.00000000 45731.15625000  4069311.25000000 3224792.75000000 
0.05600    89222624.00000000 56073492.00000000 141463104.00000000 44602.84375000  3978982.50000000 3153552.00000000 
0.05700    87467304.00000000 54984464.00000000 138697600.00000000 43490.64453125  3889710.00000000 3083156.75000000 
0.05800    85729208.00000000 53904996.00000000 135958288.00000000 42394.90234375  3801531.25000000 3013578.25000000 
0.05900    84009320.00000000 52836704.00000000 133247248.00000000 41316.93359375  3714497.00000000 2944935.75000000 
0.06000    82308680.00000000 51779964.00000000 130565512.00000000 40257.28906250  3628678.50000000 2877219.75000000 
0.06100    80627376.00000000 50735552.00000000 127915712.00000000 39216.23437500  3544131.75000000 2810498.25000000 
