# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity 
0.00000    162238160.00000000 101201944.00000000 256272080.00000000 96335.14062500  7906802.50000000 6244767.50000000 
0.00100    162213376.00000000 101186024.00000000 256231904.00000000 96316.00000000  7905367.50000000 6243640.50000000 
0.00200    162138224.00000000 101138928.00000000 256111296.00000000 96257.94531250  7901101.50000000 6240318.00000000 
0.00300    162012144.00000000 101060584.00000000 255911264.00000000 96162.27343750  7894053.50000000 6234766.00000000 
0.00400    161831824.00000000 100950680.00000000 255631440.00000000 96028.69531250  7884137.00000000 6226971.00000000 
0.00500    161603424.00000000 100809792.00000000 255271776.00000000 95856.53125000  7871429.50000000 6217045.00000000 
0.00600    161322496.00000000 100638192.00000000 254833376.00000000 95646.64843750  7855913.00000000 6204898.00000000 
0.00700    160990704.00000000 100434784.00000000 254314416.00000000 95399.32812500  7837639.00000000 6190536.50000000 
0.00800    160610784.00000000 100201000.00000000 253718592.00000000 95115.05468750  7816622.50000000 6174039.50000000 
0.00900    160179232.00000000 99937888.00000000 253045568.00000000 94793.72656250  7792835.50000000 6155391.50000000 
0.01000    159699120.00000000 99643560.00000000 252295312.00000000 94435.67187500  7766331.00000000 6134647.00000000 
0.01100    159171152.00000000 99320272.00000000 251468976.00000000 94041.60156250  7737199.00000000 6111767.00000000 
0.01200    158595072.00000000 98966984.00000000 250565504.00000000 93611.94531250  7705377.00000000 6086819.50000000 
0.01300    157973168.00000000 98584432.00000000 249588608.00000000 93147.22656250  7670928.50000000 6059812.50000000 
0.01400    157303744.00000000 98173184.00000000 248539408.00000000 92647.84375000  7633924.50000000 6030775.00000000 
0.01500    156586432.00000000 97733104.00000000 247414928.00000000 92114.72656250  7594384.00000000 5999784.50000000 
0.01600    155822704.00000000 97265496.00000000 246221296.00000000 91547.92187500  7552348.00000000 5966802.50000000 
0.01700    155015328.00000000 96770056.00000000 244956416.00000000 90948.07812500  7507842.00000000 5931889.50000000 
0.01800    154164720.00000000 96247432.00000000 243623072.00000000 90316.77343750  7460965.00000000 5895117.50000000 
0.01900    153271008.00000000 95698376.00000000 242220720.00000000 89654.35937500  7411731.50000000 5856485.50000000 
0.02000    152333968.00000000 95123296.00000000 240752976.00000000 88961.22656250  7360140.50000000 5816071.50000000 
0.02100    151355568.00000000 94523432.00000000 239219536.00000000 88237.67187500  7306348.50000000 5773814.50000000 
0.02200    150336368.00000000 93897192.00000000 237622624.00000000 87485.93750000  7250335.50000000 5729901.50000000 
0.02300    149278320.00000000 93247352.00000000 235964352.00000000 86706.14062500  7192228.50000000 5684271.00000000 
0.02400    148181680.00000000 92574112.00000000 234246224.00000000 85898.58593750  7132061.50000000 5637071.00000000 
0.02500    147047360.00000000 91877120.00000000 232467888.00000000 85065.32031250  7069834.50000000 5588260.00000000 
0.02600    145876496.00000000 91158384.00000000 230632192.00000000 84206.53125000  7005698.00000000 5537912.50000000 
0.02700    144670800.00000000 90417536.00000000 228742080.00000000 83323.68750000  6939668.50000000 5486101.50000000 
0.02800    143430192.00000000 89655944.00000000 226797472.00000000 82416.90625000  6871825.00000000 5432856.50000000 
0.02900    142157376.00000000 88873424.00000000 224800816.00000000 81488.01562500  6802219.50000000 5378237.00000000 
0.03000    140851840.00000000 88070960.00000000 222755040.00000000 80537.67968750  6730921.50000000 5322252.50000000 
0.03100    139516096.00000000 87249896.00000000 220661056.00000000 79567.26562500  6658073.50000000 5265057.00000000 
0.03200    138151440.00000000 86410936.00000000 218519936.00000000 78576.74218750  6583629.50000000 5206632.00000000 
0.03300    136757904.00000000 85554592.00000000 216334304.00000000 77567.85937500  6507800.50000000 5147070.00000000 
0.03400    135337472.00000000 84681256.00000000 214107280.00000000 76542.22656250  6430545.50000000 5086405.50000000 
0.03500    133891688.00000000 83791408.00000000 211838768.00000000 75500.56250000  6351947.00000000 5024733.00000000 
0.03600    132421184.00000000 82886920.00000000 209532064.00000000 74443.32031250  6272156.50000000 4962013.50000000 
0.03700    130927328.00000000 81968392.00000000 207188720.00000000 73372.54687500  6191169.00000000 4898415.00000000 
0.03800    129411840.00000000 81035880.00000000 204811328.00000000 72288.21875000  6109081.50000000 4833954.00000000 
0.03900    127876176.00000000 80090496.00000000 202401264.00000000 71192.22656250  6026025.50000000 4768682.00000000 
0.04000    126320664.00000000 79133184.00000000 199960528.00000000 70085.37500000  5941981.00000000 4702685.00000000 
0.04100    124747920.00000000 78164816.00000000 197493088.00000000 68968.79687500  5857133.50000000 4635999.00000000 
0.04200    123157712.00000000 77185616.00000000 194997696.00000000 67843.20312500  5771477.00000000 4568709.00000000 
0.04300    121552776.00000000 76197312.00000000 192477216.00000000 66710.67968750  5685111.00000000 4500806.00000000 
0.04400    119933272.00000000 75199864.00000000 189935952.00000000 65571.24218750  5598125.50000000 4432410.00000000 
0.04500    118302256.00000000 74194928.00000000 187375216.00000000 64426.51953125  5510558.50000000 4363623.50000000 
0.04600    116658352.00000000 73182816.00000000 184794672.00000000 63277.27343750  5422547.50000000 4294399.50000000 
0.04700    115005104.00000000 72163720.00000000 182198208.00000000 62124.43359375  5334097.50000000 4224861.00000000 
0.04800    113343144.00000000 71139096.00000000 179588576.00000000 60969.11328125  5245305.00000000 4155040.75000000 
0.04900    111674152.00000000 70109776.00000000 176965856.00000000 59812.56640625  5156290.00000000 4085018.75000000 
0.05000    109998792.00000000 69075696.00000000 174333504.00000000 58655.39062500  5067061.50000000 4014825.75000000 
0.05100    108317704.00000000 68038976.00000000 171693344.00000000 57499.10937500  4977699.00000000 3944532.25000000 
0.05200    106633184.00000000 66999228.00000000 169047408.00000000 56343.93750000  4888290.00000000 3874196.00000000 
0.05300    104946248.00000000 65958304.00000000 166396080.00000000 55191.41406250  4798906.00000000 3803850.75000000 
0.05400    103257864.00000000 64915668.00000000 163742240.00000000 54041.94140625  4709602.50000000 3733557.75000000 
0.05500    101569352.00000000 63872788.00000000 161089216.00000000 52896.72656250  4620451.50000000 3663393.25000000 
0.05600    99882160.00000000 62830356.00000000 158436352.00000000 51756.82421875  4531492.00000000 3593370.50000000 
0.05700    98196472.00000000 61789168.00000000 155786224.00000000 50622.64453125  4442843.00000000 3523561.00000000 
0.05800    96514664.00000000 60749720.00000000 153141104.00000000 49494.94140625  4354536.50000000 3454007.25000000 
0.05900    94836800.00000000 59712384.00000000 150502576.00000000 48375.00000000  4266610.50000000 3384768.75000000 
0.06000    93164800.00000000 58678348.00000000 147872688.00000000 47263.20312500  4179138.25000000 3315852.50000000 
0.06100    91499128.00000000 57647796.00000000 145251936.00000000 46160.55078125  4092203.00000000 3247359.00000000 
0.06200    89840752.00000000 56621844.00000000 142642560.00000000 45067.55468750  4005808.25000000 3179277.25000000 
0.06300    88191288.00000000 55600748.00000000 140046608.00000000 43984.81250000  3920053.75000000 3111691.00000000 
0.06400    86550336.00000000 54585052.00000000 137465136.00000000 42912.87890625  3834951.75000000 3044601.00000000 
0.06500    84920440.00000000 53575552.00000000 134899280.00000000 41852.91015625  3750588.25000000 2978087.50000000 
0.06600    83301584.00000000 52572808.00000000 132351608.00000000 40805.08593750  3666982.50000000 2912156.25000000 
0.06700    81695256.00000000 51576940.00000000 129821520.00000000 39769.85546875  3584197.25000000 2846854.25000000 
0.06800    80101344.00000000 50589340.00000000 127312000.00000000 38748.13281250  3502247.00000000 2782224.00000000 
0.06900    78521344.00000000 49609292.00000000 124823232.00000000 37740.25000000  3421216.25000000 2718278.00000000 
0.07000    76956216.00000000 48638336.00000000 122357104.00000000 36746.39453125  3341111.50000000 2655050.25000000 
0.07100    75406128.00000000 47676356.00000000 119914856.00000000 35766.99218750  3261980.50000000 2592613.00000000 
0.07200    73872336.00000000 46723968.00000000 117497576.00000000 34803.05078125  3183842.75000000 2530924.50000000 
0.07300    72354400.00000000 45781636.00000000 115105776.00000000 33854.40234375  3106771.00000000 2470056.25000000 
0.07400    70854784.00000000 44850156.00000000 112741344.00000000 32922.08203125  3030769.50000000 2410026.50000000 
0.07500    69372800.00000000 43928584.00000000 110404576.00000000 32005.26562500  2955847.25000000 2350840.75000000 
0.07600    67909384.00000000 43018824.00000000 108095920.00000000 31105.06835938  2882073.75000000 2292544.00000000 
0.07700    66464564.00000000 42120528.00000000 105817344.00000000 30221.55468750  2809442.50000000 2235140.75000000 
0.07800    65039720.00000000 41233888.00000000 103569256.00000000 29354.90625000  2737971.25000000 2178653.00000000 
0.07900    63634744.00000000 40359360.00000000 101351800.00000000 28505.28710938  2667715.00000000 2123110.50000000 
0.08000    62250024.00000000 39497108.00000000 99166408.00000000 27673.05273438  2598671.00000000 2068490.00000000 
0.08100    60886332.00000000 38647484.00000000 97013592.00000000 26858.22460938  2530848.25000000 2014841.50000000 
0.08200    59543944.00000000 37810936.00000000 94893488.00000000 26060.79101562  2464270.25000000 1962171.00000000 
0.08300    58222736.00000000 36987368.00000000 92807072.00000000 25280.87695312  2398950.50000000 1910463.25000000 
0.08400    56923780.00000000 36176976.00000000 90754840.00000000 24518.80468750  2334886.50000000 1859773.75000000 
0.08500    55646408.00000000 35379964.00000000 88736856.00000000 23774.44335938  2272126.50000000 1810067.50000000 
0.08600    54391892.00000000 34596672.00000000 86754000.00000000 23047.49414062  2210636.00000000 1761370.00000000 
0.08700    53160024.00000000 33827256.00000000 84806424.00000000 22338.41406250  2150440.50000000 1713685.00000000 
0.08800    51950332.00000000 33071518.00000000 82893792.00000000 21646.99609375  2091533.50000000 1667009.00000000 
0.08900    50763832.00000000 32329588.00000000 81017384.00000000 20973.16406250  2033928.00000000 1621343.50000000 
0.09000    49600440.00000000 31601756.00000000 79176768.00000000 20316.79492188  1977608.87500000 1576699.75000000 
0.09100    48459720.00000000 30888234.00000000 77372208.00000000 19677.84179688  1922600.62500000 1533069.75000000 
0.09200    47342164.00000000 30188530.00000000 75603544.00000000 19056.19335938  1868865.75000000 1490452.62500000 
0.09300    46248196.00000000 29503170.00000000 73871824.00000000 18451.62695312  1816421.37500000 1448840.50000000 
0.09400    45177000.00000000 28832056.00000000 72175976.00000000 17864.14648438  1765260.50000000 1408233.12500000 
0.09500    44128916.00000000 28174900.00000000 70515704.00000000 17293.49609375  1715386.87500000 1368632.12500000 
0.09600    43104080.00000000 27532066.00000000 68892128.00000000 16739.39257812  1666756.37500000 1330023.87500000 
0.09700    42102168.00000000 26903246.00000000 67304744.00000000 16201.78906250  1619393.50000000 1292406.25000000 
0.09800    41123356.00000000 26288498.00000000 65753096.00000000 15680.43261719  1573272.75000000 1255764.25000000 
0.09900    40167088.00000000 25687796.00000000 64237128.00000000 15174.98535156  1528402.25000000 1220091.62500000 
0.10000    39233532.00000000 25100976.00000000 62756424.00000000 14685.25781250  1484728.62500000 1185374.25000000 
0.10100    38322468.00000000 24527882.00000000 61311028.00000000 14210.92480469  1442270.12500000 1151607.62500000 
0.10200    37433544.00000000 23968682.00000000 59901320.00000000 13751.97851562  1400998.62500000 1118781.87500000 
0.10300    36566688.00000000 23422958.00000000 58525124.00000000 13307.77441406  1360899.62500000 1086874.62500000 
0.10400    35721924.00000000 22890756.00000000 57183812.00000000 12878.23730469  1321965.37500000 1055878.75000000 
0.10500    34898724.00000000 22371910.00000000 55876620.00000000 12463.10937500  1284171.62500000 1025791.18750000 
0.10600    34096944.00000000 21866124.00000000 54602716.00000000 12061.93554688  1247482.50000000 996569.37500000 
0.10700    33315810.00000000 21373516.00000000 53362064.00000000 11674.58398438  1211901.25000000 968229.37500000 
0.10800    32555636.00000000 20893726.00000000 52154104.00000000 11300.60546875  1177403.50000000 940731.75000000 
0.10900    31816234.00000000 20426332.00000000 50978504.00000000 10939.65625000  1143962.75000000 914075.75000000 
