# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity 
0.00000    162237664.00000000 101201992.00000000 256271520.00000000 89486.20312500  7620576.00000000 6018703.00000000 
0.00100    162210128.00000000 101184048.00000000 256227952.00000000 89466.68750000  7619071.50000000 6017490.50000000 
0.00200    162126944.00000000 101131048.00000000 256092976.00000000 89408.17968750  7614567.50000000 6013977.00000000 
0.00300    161986336.00000000 101042544.00000000 255868800.00000000 89311.57812500  7607096.50000000 6008098.00000000 
0.00400    161787040.00000000 100919464.00000000 255556608.00000000 89176.07031250  7596641.50000000 5999899.00000000 
0.00500    161531248.00000000 100761496.00000000 255154160.00000000 89001.96875000  7583244.50000000 5989291.50000000 
0.00600    161220848.00000000 100568696.00000000 254665456.00000000 88789.96093750  7566946.00000000 5976421.50000000 
0.00700    160852816.00000000 100340704.00000000 254085696.00000000 88540.38281250  7547654.50000000 5961283.50000000 
0.00800    160431408.00000000 100078656.00000000 253422368.00000000 88252.75000000  7525511.00000000 5943791.00000000 
0.00900    159952480.00000000 99783184.00000000 252671248.00000000 87927.69531250  7500462.00000000 5924077.50000000 
0.01000    159421536.00000000 99453808.00000000 251835120.00000000 87566.42968750  7472592.50000000 5902109.00000000 
0.01100    158836016.00000000 99091408.00000000 250913632.00000000 87169.01562500  7441929.00000000 5877918.00000000 
0.01200    158200000.00000000 98695920.00000000 249909888.00000000 86735.55468750  7408478.50000000 5851573.00000000 
0.01300    157511520.00000000 98268312.00000000 248822400.00000000 86267.26562500  7372291.50000000 5823088.00000000 
0.01400    156769632.00000000 97808552.00000000 247654976.00000000 85764.29687500  7333430.00000000 5792459.00000000 
0.01500    155977360.00000000 97317112.00000000 246407616.00000000 85227.36718750  7291952.50000000 5759778.50000000 
0.01600    155135008.00000000 96794608.00000000 245082800.00000000 84657.24218750  7247878.50000000 5725025.50000000 
0.01700    154246032.00000000 96242016.00000000 243679840.00000000 84054.67968750  7201311.00000000 5688338.50000000 
0.01800    153307936.00000000 95660424.00000000 242202960.00000000 83420.86718750  7152204.50000000 5649650.50000000 
0.01900    152324416.00000000 95049768.00000000 240650624.00000000 82756.25781250  7100726.00000000 5609064.50000000 
0.02000    151293632.00000000 94410448.00000000 239029104.00000000 82061.10937500  7046885.00000000 5566654.00000000 
0.02100    150218864.00000000 93743104.00000000 237336704.00000000 81337.53906250  6990776.50000000 5522433.00000000 
0.02200    149101936.00000000 93050016.00000000 235575440.00000000 80585.99218750  6932422.00000000 5476420.50000000 
0.02300    147942496.00000000 92330328.00000000 233748224.00000000 79806.82812500  6871935.00000000 5428793.00000000 
0.02400    146742112.00000000 91585416.00000000 231856752.00000000 79001.78125000  6809331.00000000 5379474.00000000 
0.02500    145501936.00000000 90816496.00000000 229904208.00000000 78171.39843750  6744766.00000000 5328562.00000000 
0.02600    144224656.00000000 90023856.00000000 227891296.00000000 77316.81250000  6678271.00000000 5276136.00000000 
0.02700    142910720.00000000 89207944.00000000 225820896.00000000 76439.55468750  6609869.00000000 5222283.00000000 
0.02800    141560448.00000000 88370704.00000000 223693616.00000000 75539.91406250  6539739.50000000 5166984.50000000 
