# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity 
0.00000    162231536.00000000 101202416.00000000 256269712.00000000 103034.44531250 8177112.00000000 6458274.00000000 
0.00100    162196864.00000000 101177864.00000000 256209024.00000000 103002.52343750 8174778.50000000 6456422.00000000 
0.00200    162083408.00000000 101104752.00000000 256023904.00000000 102906.25781250 8167957.00000000 6451082.00000000 
0.00300    161890864.00000000 100983728.00000000 255717600.00000000 102746.67968750 8156522.00000000 6442088.00000000 
0.00400    161614448.00000000 100814464.00000000 255285488.00000000 102523.74218750 8140593.00000000 6429564.00000000 
0.00500    161257920.00000000 100596928.00000000 254730048.00000000 102237.00000000 8120123.50000000 6413456.00000000 
0.00600    160828464.00000000 100332592.00000000 254055408.00000000 101888.98437500 8095228.50000000 6393915.50000000 
0.00700    160318320.00000000 100021296.00000000 253261504.00000000 101479.69531250 8065897.50000000 6370901.50000000 
0.00800    159732432.00000000 99664840.00000000 252349760.00000000 101009.00000000 8032202.00000000 6344476.50000000 
0.00900    159077680.00000000 99261264.00000000 251320784.00000000 100479.83593750 7994274.50000000 6314640.50000000 
0.01000    158349376.00000000 98813680.00000000 250175744.00000000 99891.20312500  7952141.50000000 6281556.50000000 
0.01100    157550736.00000000 98320472.00000000 248918880.00000000 99246.31250000  7905896.00000000 6245216.50000000 
0.01200    156676496.00000000 97783704.00000000 247551040.00000000 98545.39062500  7855610.00000000 6205678.00000000 
0.01300    155735552.00000000 97204816.00000000 246076928.00000000 97790.52343750  7801409.50000000 6163112.50000000 
0.01400    154726320.00000000 96585328.00000000 244493120.00000000 96983.27343750  7743363.00000000 6117545.50000000 
0.01500    153652688.00000000 95925248.00000000 242809920.00000000 96125.53906250  7681585.50000000 6069032.50000000 
0.01600    152515312.00000000 95225568.00000000 241025616.00000000 95218.00000000  7616330.00000000 6017732.50000000 
0.01700    151316768.00000000 94487656.00000000 239144320.00000000 94264.18750000  7547581.00000000 5963692.00000000 
0.01800    150058528.00000000 93712792.00000000 237170944.00000000 93265.37500000  7475553.50000000 5907075.00000000 
0.01900    148741232.00000000 92903040.00000000 235103968.00000000 92223.43750000  7400331.50000000 5847930.50000000 
0.02000    147370656.00000000 92059768.00000000 232953360.00000000 91141.88281250  7322018.50000000 5786424.00000000 
0.02100    145947232.00000000 91183240.00000000 230717840.00000000 90020.31250000  7240870.00000000 5722615.00000000 
0.02200    144472176.00000000 90274632.00000000 228403872.00000000 88862.78125000  7156976.50000000 5656674.00000000 
0.02300    142950192.00000000 89336960.00000000 226013776.00000000 87671.83593750  7070509.00000000 5588660.00000000 
0.02400    141382288.00000000 88370448.00000000 223552304.00000000 86448.75781250  6981659.00000000 5518765.50000000 
0.02500    139770704.00000000 87378048.00000000 221023440.00000000 85197.06250000  6890479.00000000 5447082.50000000 
0.02600    138119616.00000000 86359560.00000000 218428576.00000000 83917.96875000  6797227.50000000 5373727.50000000 
0.02700    136430176.00000000 85317360.00000000 215775392.00000000 82615.07031250  6702017.50000000 5298894.50000000 
0.02800    134706176.00000000 84253776.00000000 213067776.00000000 81289.16406250  6605055.00000000 5222545.00000000 
0.02900    132948648.00000000 83169784.00000000 210306304.00000000 79944.03906250  6506448.50000000 5144999.50000000 
0.03000    131162784.00000000 82066128.00000000 207499120.00000000 78582.12500000  6406426.00000000 5066275.50000000 
0.03100    129348904.00000000 80945520.00000000 204647760.00000000 77204.50781250  6305143.50000000 4986601.50000000 
0.03200    127510808.00000000 79809920.00000000 201756144.00000000 75815.38281250  6202694.50000000 4905978.00000000 
0.03300    125649872.00000000 78660472.00000000 198833200.00000000 74416.23437500  6099351.00000000 4824632.50000000 
0.03400    123770984.00000000 77499592.00000000 195878624.00000000 73009.29687500  5995164.00000000 4742616.00000000 
0.03500    121875128.00000000 76326784.00000000 192896032.00000000 71596.53125000  5890405.50000000 4660157.50000000 
0.03600    119965144.00000000 75145040.00000000 189889840.00000000 70180.60156250  5785145.00000000 4577190.00000000 
0.03700    118044424.00000000 73955792.00000000 186866560.00000000 68762.90625000  5679583.50000000 4494057.50000000 
0.03800    116114048.00000000 72759752.00000000 183828688.00000000 67346.82812500  5573777.00000000 4410734.50000000 
0.03900    114177776.00000000 71559896.00000000 180781168.00000000 65933.53125000  5467933.00000000 4327338.00000000 
0.04000    112236904.00000000 70357440.00000000 177724368.00000000 64524.23437500  5362211.50000000 4244073.50000000 
0.04100    110294656.00000000 69152920.00000000 174667296.00000000 63122.68359375  5256758.00000000 4160912.50000000 
0.04200    108353488.00000000 67948872.00000000 171607920.00000000 61729.45312500  5151639.50000000 4078081.00000000 
0.04300    106415016.00000000 66745320.00000000 168554608.00000000 60346.25781250  5047068.00000000 3995615.00000000 
0.04400    104481592.00000000 65544828.00000000 165506976.00000000 58975.32421875  4943085.00000000 3913633.00000000 
0.04500    102555888.00000000 64348772.00000000 162470736.00000000 57617.95703125  4839854.00000000 3832224.25000000 
0.04600    100638648.00000000 63157272.00000000 159448384.00000000 56275.50000000  4737483.50000000 3751455.25000000 
0.04700    98733456.00000000 61972216.00000000 156442864.00000000 54949.08203125  4636052.50000000 3671440.50000000 
0.04800    96840824.00000000 60795128.00000000 153457616.00000000 53640.42968750  4535657.50000000 3592229.25000000 
0.04900    94962992.00000000 59626840.00000000 150494416.00000000 52350.51953125  4436460.50000000 3513945.75000000 
0.05000    93102280.00000000 58467840.00000000 147556976.00000000 51080.44921875  4338491.00000000 3436544.50000000 
0.05100    91259240.00000000 57320376.00000000 144649296.00000000 49831.30859375  4241785.50000000 3360230.00000000 
0.05200    89436736.00000000 56183824.00000000 141770960.00000000 48603.55859375  4146462.00000000 3284969.00000000 
0.05300    87634632.00000000 55060488.00000000 138926656.00000000 47398.65625000  4052625.00000000 3210849.25000000 
0.05400    85854880.00000000 53950636.00000000 136115152.00000000 46217.06250000  3960300.50000000 3137913.75000000 
0.05500    84098928.00000000 52854948.00000000 133341144.00000000 45059.28125000  3869559.50000000 3066197.00000000 
0.05600    82368488.00000000 51774728.00000000 130606536.00000000 43925.53906250  3780419.75000000 2995779.75000000 
0.05700    80664304.00000000 50710072.00000000 127912176.00000000 42817.02343750  3692971.00000000 2926632.00000000 
0.05800    78985968.00000000 49661540.00000000 125259048.00000000 41733.45312500  3607192.25000000 2858845.00000000 
0.05900    77336112.00000000 48630460.00000000 122650912.00000000 40675.14062500  3523201.00000000 2792408.00000000 
0.06000    75715080.00000000 47616728.00000000 120086840.00000000 39642.94921875  3440956.00000000 2727382.00000000 
0.06100    74123208.00000000 46620740.00000000 117568576.00000000 38635.81250000  3360479.25000000 2663741.25000000 
0.06200    72561336.00000000 45643588.00000000 115097128.00000000 37654.98437500  3281842.25000000 2601506.00000000 
0.06300    71029640.00000000 44685180.00000000 112673712.00000000 36699.85546875  3204998.00000000 2540700.75000000 
0.06400    69529792.00000000 43745464.00000000 110298960.00000000 35769.77343750  3129970.75000000 2481321.00000000 
0.06500    68060648.00000000 42825060.00000000 107974152.00000000 34865.74218750  3056755.75000000 2423375.00000000 
0.06600    66623204.00000000 41924316.00000000 105698424.00000000 33986.32421875  2985361.25000000 2366854.00000000 
0.06700    65217740.00000000 41042944.00000000 103472496.00000000 33132.03906250  2915794.00000000 2311775.75000000 
0.06800    63843596.00000000 40182148.00000000 101297008.00000000 32302.27929688  2848000.50000000 2258088.25000000 
0.06900    62502648.00000000 39340800.00000000 99173464.00000000 31496.49414062  2782009.50000000 2205825.50000000 
0.07000    61192848.00000000 38519360.00000000 97099040.00000000 30714.73242188  2717776.00000000 2154945.50000000 
0.07100    59915636.00000000 37718592.00000000 95075712.00000000 29956.46679688  2655279.75000000 2105423.50000000 
0.07200    58670248.00000000 36936900.00000000 93102920.00000000 29220.49804688  2594520.50000000 2057297.62500000 
0.07300    57456440.00000000 36175660.00000000 91179976.00000000 28507.00781250  2535433.50000000 2010488.00000000 
0.07400    56274316.00000000 35434340.00000000 89306680.00000000 27814.95898438  2478018.50000000 1964982.87500000 
0.07500    55123324.00000000 34712068.00000000 87483648.00000000 27144.04687500  2422216.75000000 1920761.75000000 
0.07600    54003328.00000000 34009176.00000000 85708632.00000000 26493.69921875  2367997.25000000 1877788.12500000 
0.07700    52913752.00000000 33325866.00000000 83982264.00000000 25863.25195312  2315352.25000000 1836061.50000000 
0.07800    51854176.00000000 32661392.00000000 82303872.00000000 25251.86914062  2264196.50000000 1795522.87500000 
0.07900    50824304.00000000 32015476.00000000 80672712.00000000 24658.81250000  2214558.75000000 1756163.50000000 
0.08000    49823448.00000000 31387864.00000000 79087752.00000000 24084.03906250  2166315.00000000 1717940.37500000 
0.08100    48851120.00000000 30778588.00000000 77548216.00000000 23526.26757812  2119467.25000000 1680832.00000000 
0.08200    47906992.00000000 30187044.00000000 76052968.00000000 22985.27148438  2073995.62500000 1644774.87500000 
0.08300    46990312.00000000 29613114.00000000 74602016.00000000 22459.87890625  2029817.75000000 1609764.87500000 
0.08400    46100220.00000000 29055862.00000000 73193592.00000000 21950.08398438  1986909.00000000 1575764.37500000 
0.08500    45236800.00000000 28515602.00000000 71827824.00000000 21454.93554688  1945231.50000000 1542739.37500000 
0.08600    44398440.00000000 27991616.00000000 70502000.00000000 20973.80664062  1904724.87500000 1510646.00000000 
0.08700    43585964.00000000 27483488.00000000 69216256.00000000 20506.11132812  1865380.00000000 1479460.87500000 
0.08800    42796912.00000000 26990850.00000000 67969456.00000000 20051.39453125  1827110.25000000 1449142.62500000 
0.08900    42031692.00000000 26513446.00000000 66760348.00000000 19608.80859375  1789893.25000000 1419675.87500000 
0.09000    41289480.00000000 26050396.00000000 65588000.00000000 19177.96875000  1753706.00000000 1391012.37500000 
0.09100    40569268.00000000 25601808.00000000 64450860.00000000 18758.34179688  1718483.12500000 1363121.50000000 
0.09200    39870824.00000000 25167104.00000000 63348084.00000000 18349.24218750  1684183.50000000 1335986.00000000 
0.09300    39192912.00000000 24745748.00000000 62279104.00000000 17950.65234375  1650789.00000000 1309546.50000000 
0.09400    38535944.00000000 24337202.00000000 61242256.00000000 17561.57226562  1618268.87500000 1283801.75000000 
0.09500    37897864.00000000 23941274.00000000 60237220.00000000 17181.96289062  1586561.62500000 1258724.00000000 
0.09600    37278832.00000000 23557438.00000000 59261836.00000000 16811.01367188  1555630.50000000 1234263.25000000 
0.09700    36677980.00000000 23185216.00000000 58316068.00000000 16448.48632812  1525480.00000000 1210419.75000000 
0.09800    36094668.00000000 22824438.00000000 57397804.00000000 16094.28417969  1496053.62500000 1187157.00000000 
0.09900    35527756.00000000 22474400.00000000 56506792.00000000 15747.72656250  1467319.50000000 1164433.50000000 
0.10000    34977312.00000000 22134744.00000000 55641608.00000000 15408.48144531  1439237.37500000 1142246.12500000 
0.10100    34442740.00000000 21805080.00000000 54801984.00000000 15076.34277344  1411810.25000000 1120561.50000000 
0.10200    33922856.00000000 21485184.00000000 53985856.00000000 14750.99023438  1384976.00000000 1099372.37500000 
0.10300    33417266.00000000 21174226.00000000 53192800.00000000 14432.08691406  1358745.25000000 1078647.87500000 
0.10400    32925646.00000000 20872374.00000000 52421732.00000000 14119.68847656  1333069.62500000 1058368.50000000 
0.10500    32447322.00000000 20579000.00000000 51671832.00000000 13813.21777344  1307927.37500000 1038520.00000000 
0.10600    31981478.00000000 20293450.00000000 50942192.00000000 13512.70507812  1283309.62500000 1019085.25000000 
0.10700    31527744.00000000 20015632.00000000 50232232.00000000 13217.83691406  1259193.25000000 1000052.50000000 
0.10800    31085418.00000000 19745318.00000000 49540236.00000000 12928.36230469  1235552.12500000 981394.81250000 
0.10900    30654486.00000000 19482148.00000000 48865964.00000000 12644.39648438  1212371.50000000 963106.68750000 
0.11000    30233946.00000000 19225538.00000000 48208828.00000000 12365.58105469  1189642.37500000 945178.93750000 
0.11100    29823354.00000000 18975466.00000000 47567568.00000000 12092.00292969  1167354.50000000 927589.68750000 
0.11200    29422644.00000000 18731352.00000000 46941624.00000000 11823.31054688  1145472.87500000 910323.75000000 
0.11300    29030990.00000000 18492988.00000000 46330276.00000000 11559.50097656  1123987.37500000 893381.25000000 
0.11400    28648218.00000000 18260022.00000000 45732848.00000000 11300.54589844  1102901.87500000 876752.37500000 
0.11500    28273550.00000000 18032496.00000000 45148660.00000000 11046.36425781  1082196.87500000 860423.43750000 
0.11600    27907272.00000000 17809866.00000000 44576800.00000000 10796.72460938  1061861.37500000 844386.06250000 
0.11700    27548096.00000000 17591860.00000000 44016656.00000000 10551.87890625  1041890.62500000 828633.31250000 
0.11800    27196212.00000000 17378182.00000000 43467696.00000000 10311.29296875  1022267.56250000 813147.81250000 
0.11900    26851168.00000000 17168760.00000000 42929852.00000000 10075.44140625  1002987.81250000 797936.56250000 
0.12000    26512456.00000000 16963218.00000000 42402116.00000000 9843.89941406   984032.75000000 782979.31250000 
0.12100    26180064.00000000 16761450.00000000 41883652.00000000 9616.85546875   965409.75000000 768289.43750000 
0.12200    25853474.00000000 16563084.00000000 41374388.00000000 9393.98730469   947114.06250000 753848.18750000 
0.12300    25532376.00000000 16368107.00000000 40873704.00000000 9175.67187500   929118.50000000 739652.37500000 
0.12400    25216746.00000000 16176243.00000000 40381156.00000000 8961.43750000   911430.62500000 725687.43750000 
0.12500    24905760.00000000 15987275.00000000 39896060.00000000 8751.51757812   894045.87500000 711963.18750000 
0.12600    24599778.00000000 15800990.00000000 39418020.00000000 8545.87695312   876961.87500000 698463.56250000 
0.12700    24297986.00000000 15617346.00000000 38947408.00000000 8344.30761719   860156.25000000 685190.75000000 
0.12800    24000912.00000000 15436064.00000000 38482240.00000000 8146.96191406   843644.50000000 672136.37500000 
0.12900    23707142.00000000 15256980.00000000 38023708.00000000 7953.67382812   827398.93750000 659304.50000000 
0.13000    23417508.00000000 15080144.00000000 37570636.00000000 7764.48974609   811436.68750000 646680.12500000 
0.13100    23131348.00000000 14905053.00000000 37123080.00000000 7579.19628906   795737.56250000 634265.93750000 
0.13200    22848672.00000000 14731689.00000000 36680080.00000000 7397.97949219   780302.06250000 622051.25000000 
0.13300    22568814.00000000 14560308.00000000 36241940.00000000 7220.67919922   765127.37500000 610042.31250000 
0.13400    22292158.00000000 14390414.00000000 35808136.00000000 7047.22949219   750210.12500000 598227.56250000 
0.13500    22018558.00000000 14221834.00000000 35378248.00000000 6877.68359375   735533.87500000 586602.56250000 
0.13600    21747322.00000000 14054710.00000000 34952468.00000000 6711.78271484   721101.00000000 575169.56250000 
0.13700    21478740.00000000 13888824.00000000 34529984.00000000 6549.64794922   706915.75000000 563923.81250000 
0.13800    21212202.00000000 13724129.00000000 34111096.00000000 6391.21240234   692958.25000000 552856.68750000 
0.13900    20948074.00000000 13560572.00000000 33695032.00000000 6236.39648438   679233.50000000 541967.87500000 
0.14000    20686024.00000000 13397866.00000000 33282256.00000000 6085.12451172   665731.56250000 531256.31250000 
0.14100    20425724.00000000 13236176.00000000 32872088.00000000 5937.27099609   652458.68750000 520709.21875000 
0.14200    20167724.00000000 13075254.00000000 32464022.00000000 5792.92724609   639387.31250000 510330.25000000 
0.14300    19911146.00000000 12915255.00000000 32058884.00000000 5651.84863281   626540.25000000 500113.53125000 
0.14400    19656228.00000000 12755820.00000000 31655780.00000000 5514.10839844   613892.62500000 490061.18750000 
0.14500    19402836.00000000 12597085.00000000 31254792.00000000 5379.68310547   601455.18750000 480160.34375000 
0.14600    19151092.00000000 12439101.00000000 30855670.00000000 5248.29248047   589211.37500000 470416.18750000 
0.14700    18900688.00000000 12281668.00000000 30458552.00000000 5120.07177734   577156.56250000 460815.53125000 
0.14800    18651578.00000000 12124854.00000000 30063166.00000000 4994.85351562   565294.50000000 451364.62500000 
0.14900    18403658.00000000 11968374.00000000 29669504.00000000 4872.61718750   553612.56250000 442052.62500000 
0.15000    18157136.00000000 11812506.00000000 29277352.00000000 4753.28906250   542111.87500000 432878.90625000 
0.15100    17911582.00000000 11657144.00000000 28886698.00000000 4636.77490234   530788.81250000 423845.68750000 
0.15200    17667368.00000000 11502312.00000000 28497638.00000000 4523.10058594   519638.68750000 414944.06250000 
0.15300    17424118.00000000 11347777.00000000 28110112.00000000 4412.08593750   508652.84375000 406170.40625000 
0.15400    17182066.00000000 11193731.00000000 27723864.00000000 4303.74804688   497831.28125000 397525.75000000 
0.15500    16940874.00000000 11040189.00000000 27339052.00000000 4197.99121094   487173.37500000 389006.31250000 
0.15600    16701141.00000000 10886935.00000000 26955690.00000000 4094.74633789   476667.93750000 380601.93750000 
0.15700    16462257.00000000 10734394.00000000 26573674.00000000 3994.04467773   466324.15625000 372322.40625000 
0.15800    16224092.00000000 10582036.00000000 26192978.00000000 3895.74584961   456123.68750000 364156.65625000 
0.15900    15987224.00000000 10430216.00000000 25813740.00000000 3799.84716797   446077.15625000 356110.78125000 
0.16000    15751294.00000000 10278970.00000000 25435864.00000000 3706.26123047   436172.40625000 348174.90625000 
0.16100    15516549.00000000 10128245.00000000 25059770.00000000 3615.00048828   426415.90625000 340349.56250000 
0.16200    15282883.00000000 9978002.00000000 24685208.00000000 3525.96777344   416794.68750000 332637.90625000 
0.16300    15050378.00000000 9828254.00000000 24311932.00000000 3439.13549805   407316.18750000 325032.34375000 
0.16400    14818860.00000000 9679288.00000000 23940552.00000000 3354.47485352   397969.78125000 317531.84375000 
0.16500    14588613.00000000 9530779.00000000 23570794.00000000 3271.90722656   388763.71875000 310137.96875000 
0.16600    14359727.00000000 9382968.00000000 23202980.00000000 3191.45654297   379690.09375000 302849.93750000 
0.16700    14131935.00000000 9235857.00000000 22836900.00000000 3113.03710938   370749.84375000 295663.28125000 
0.16800    13905497.00000000 9089433.00000000 22472966.00000000 3036.64160156   361938.81250000 288579.59375000 
0.16900    13680512.00000000 8943847.00000000 22110906.00000000 2962.25122070   353261.71875000 281602.56250000 
0.17000    13456780.00000000 8799102.00000000 21751246.00000000 2889.78588867   344713.53125000 274723.28125000 
0.17100    13234690.00000000 8655200.00000000 21393546.00000000 2819.24462891   336293.53125000 267948.25000000 
0.17200    13014123.00000000 8512128.00000000 21038340.00000000 2750.61694336   328003.00000000 261272.00000000 
0.17300    12795171.00000000 8370133.00000000 20685584.00000000 2683.86035156   319843.37500000 254697.31250000 
0.17400    12577979.00000000 8229090.50000000 20335574.00000000 2618.96557617   311812.31250000 248228.26562500 
0.17500    12362410.00000000 8089153.00000000 19988262.00000000 2555.88940430   303907.34375000 241858.26562500 
0.17600    12148612.00000000 7950189.00000000 19643686.00000000 2494.54418945   296131.50000000 235587.96875000 
0.17700    11936787.00000000 7812509.00000000 19302138.00000000 2435.02783203   288484.37500000 229422.79687500 
0.17800    11726864.00000000 7675937.00000000 18963474.00000000 2377.23095703   280964.46875000 223357.25000000 
0.17900    11518950.00000000 7540673.50000000 18628072.00000000 2321.15991211   273578.81250000 217395.25000000 
0.18000    11313105.00000000 7406705.50000000 18296038.00000000 2266.77294922   266318.93750000 211538.23437500 
0.18100    11109411.00000000 7274113.50000000 17967538.00000000 2214.09399414   259195.09375000 205782.84375000 
0.18200    10907916.00000000 7142811.00000000 17642178.00000000 2162.99047852   252194.85937500 200129.70312500 
0.18300    10708620.00000000 7013032.50000000 17320702.00000000 2113.53344727   245327.10937500 194581.28125000 
0.18400    10511701.00000000 6884680.00000000 17002936.00000000 2065.63916016   238587.98437500 189137.40625000 
0.18500    10317385.00000000 6757892.00000000 16688774.00000000 2019.33679199   231983.59375000 183799.48437500 
0.18600    10125376.00000000 6632646.00000000 16378603.00000000 1974.53015137   225508.43750000 178564.37500000 
0.18700    9935807.00000000 6509004.00000000 16072490.00000000 1931.21984863   219163.84375000 173435.76562500 
0.18800    9748779.00000000 6386959.50000000 15770386.00000000 1889.39001465   212950.31250000 168413.09375000 
0.18900    9564495.00000000 6266638.50000000 15472705.00000000 1848.99499512   206872.62500000 163494.93750000 
0.19000    9382745.00000000 6147992.50000000 15178977.00000000 1809.98071289   200920.09375000 158680.70312500 
0.19100    9203783.00000000 6031120.50000000 14889875.00000000 1772.36303711   195106.45312500 153976.57812500 
0.19200    9027529.00000000 5915951.00000000 14604878.00000000 1736.04772949   189416.79687500 149373.29687500 
0.19300    8854151.00000000 5802648.50000000 14324548.00000000 1701.06457520   183863.90625000 144879.75000000 
