# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity 
0.00000    162237440.00000000 101201808.00000000 256270448.00000000 99077.81250000  8018561.50000000 6333043.00000000 
0.00100    162210704.00000000 101185528.00000000 256229936.00000000 99056.96875000  8017041.00000000 6331843.00000000 
0.00200    162132304.00000000 101135504.00000000 256103936.00000000 98993.72656250  8012472.50000000 6328255.50000000 
0.00300    161999136.00000000 101053048.00000000 255893424.00000000 98889.17968750  8004918.50000000 6322303.00000000 
0.00400    161811824.00000000 100937696.00000000 255598384.00000000 98742.64062500  7994300.00000000 6314018.00000000 
0.00500    161570160.00000000 100789584.00000000 255219840.00000000 98554.46875000  7980717.50000000 6303335.00000000 
0.00600    161276032.00000000 100608112.00000000 254758768.00000000 98325.10156250  7964097.00000000 6290279.50000000 
0.00700    160928464.00000000 100394400.00000000 254213824.00000000 98055.28125000  7944542.00000000 6274901.50000000 
0.00800    160529440.00000000 100148528.00000000 253587520.00000000 97744.14843750  7922007.00000000 6257199.50000000 
0.00900    160077520.00000000 99870888.00000000 252879632.00000000 97392.77343750  7896572.00000000 6237243.50000000 
0.01000    159571664.00000000 99561992.00000000 252091392.00000000 97001.71875000  7868254.00000000 6214973.00000000 
0.01100    159018464.00000000 99221184.00000000 251222208.00000000 96571.77343750  7837038.00000000 6190477.50000000 
0.01200    158414688.00000000 98849792.00000000 250273536.00000000 96102.23437500  7802998.50000000 6163720.50000000 
0.01300    157760368.00000000 98447408.00000000 249246896.00000000 95594.99218750  7766181.50000000 6134821.50000000 
0.01400    157057824.00000000 98014280.00000000 248143776.00000000 95050.03906250  7726614.50000000 6103746.50000000 
0.01500    156306480.00000000 97551304.00000000 246963072.00000000 94468.17968750  7684358.00000000 6070561.00000000 
0.01600    155506432.00000000 97059560.00000000 245708896.00000000 93850.21875000  7639427.00000000 6035279.00000000 
0.01700    154659360.00000000 96538424.00000000 244381952.00000000 93196.78906250  7591927.00000000 5997921.50000000 
0.01800    153766784.00000000 95989000.00000000 242980640.00000000 92508.28125000  7541833.50000000 5958592.50000000 
0.01900    152828992.00000000 95411856.00000000 241509520.00000000 91786.28125000  7489243.00000000 5917284.00000000 
0.02000    151848464.00000000 94807664.00000000 239969600.00000000 91031.57031250  7434240.50000000 5874088.50000000 
0.02100    150824080.00000000 94176688.00000000 238360224.00000000 90244.67187500  7376884.00000000 5829005.50000000 
0.02200    149755856.00000000 93519560.00000000 236685680.00000000 89427.03906250  7317182.50000000 5782089.00000000 
0.02300    148647840.00000000 92837216.00000000 234946880.00000000 88579.00000000  7255249.00000000 5733413.50000000 
0.02400    147499808.00000000 92129824.00000000 233144944.00000000 87701.91406250  7191107.50000000 5683012.00000000 
0.02500    146313296.00000000 91399504.00000000 231280592.00000000 86797.05468750  7124868.50000000 5630987.50000000 
0.02600    145087424.00000000 90644504.00000000 229358512.00000000 85865.24218750  7056570.50000000 5577340.00000000 
0.02700    143825888.00000000 89867496.00000000 227377472.00000000 84907.53906250  6986378.00000000 5522146.00000000 
