# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity 
0.00000    162231456.00000000 101202808.00000000 256268688.00000000 107650.43750000 8358299.50000000 6601325.50000000 
0.00100    162195248.00000000 101177800.00000000 256207696.00000000 107615.83593750 8355881.50000000 6599482.00000000 
0.00200    162083456.00000000 101103960.00000000 256022128.00000000 107510.82812500 8348716.00000000 6593801.00000000 
0.00300    161889856.00000000 100981888.00000000 255711008.00000000 107334.99218750 8336751.00000000 6584422.50000000 
0.00400    161612112.00000000 100810736.00000000 255275152.00000000 107089.35937500 8320028.50000000 6571304.00000000 
0.00500    161250928.00000000 100590552.00000000 254714288.00000000 106775.11718750 8298594.00000000 6554456.00000000 
0.00600    160815984.00000000 100322520.00000000 254034064.00000000 106393.58593750 8272520.00000000 6533968.50000000 
0.00700    160298480.00000000 100008376.00000000 253233360.00000000 105944.41406250 8241801.00000000 6509836.00000000 
0.00800    159709360.00000000 99648000.00000000 252310048.00000000 105428.21875000 8206529.00000000 6482208.00000000 
0.00900    159048960.00000000 99241640.00000000 251272256.00000000 104847.30468750 8166832.50000000 6451003.00000000 
0.01000    158315472.00000000 98789136.00000000 250118496.00000000 104203.17187500 8122731.00000000 6416374.50000000 
0.01100    157507632.00000000 98291224.00000000 248849712.00000000 103497.23437500 8074358.50000000 6378372.50000000 
0.01200    156627280.00000000 97749680.00000000 247468864.00000000 102730.57031250 8021817.00000000 6337031.00000000 
0.01300    155677600.00000000 97165392.00000000 245981520.00000000 101905.77343750 7965129.00000000 6292584.00000000 
0.01400    154661248.00000000 96540792.00000000 244387680.00000000 101023.32812500 7904522.50000000 6244961.50000000 
0.01500    153581952.00000000 95874872.00000000 242688640.00000000 100087.85156250 7840072.50000000 6194316.00000000 
0.01600    152435728.00000000 95170064.00000000 240891264.00000000 99100.21875000  7771960.00000000 6140729.50000000 
0.01700    151229152.00000000 94425920.00000000 238996736.00000000 98061.42968750  7700260.00000000 6084380.50000000 
0.01800    149961584.00000000 93645728.00000000 237009024.00000000 96975.07031250  7625063.50000000 6025350.50000000 
0.01900    148637824.00000000 92830264.00000000 234930352.00000000 95843.25000000  7546667.50000000 5963743.00000000 
0.02000    147259616.00000000 91980768.00000000 232766384.00000000 94669.32031250  7465184.00000000 5899636.50000000 
0.02100    145828032.00000000 91099184.00000000 230518464.00000000 93455.19531250  7380735.00000000 5833259.50000000 
0.02200    144347424.00000000 90185904.00000000 228191744.00000000 92202.92968750  7293489.00000000 5764678.00000000 
0.02300    142818496.00000000 89242712.00000000 225790688.00000000 90916.07812500  7203573.00000000 5693952.50000000 
0.02400    141243696.00000000 88271800.00000000 223319808.00000000 89598.06250000  7111273.50000000 5621349.50000000 
0.02500    139628112.00000000 87274432.00000000 220778880.00000000 88249.18750000  7016703.50000000 5547005.00000000 
0.02600    137971792.00000000 86251544.00000000 218176768.00000000 86873.87500000  6920001.50000000 5470893.50000000 
0.02700    136278320.00000000 85206728.00000000 215515984.00000000 85474.82031250  6821359.50000000 5393306.50000000 
0.02800    134552128.00000000 84140000.00000000 212800704.00000000 84054.99218750  6721023.50000000 5314341.50000000 
0.02900    132792808.00000000 83052760.00000000 210036480.00000000 82615.78906250  6619007.50000000 5234048.50000000 
0.03000    131004496.00000000 81947680.00000000 207223904.00000000 81161.50781250  6515699.50000000 5152731.50000000 
0.03100    129190704.00000000 80827088.00000000 204372176.00000000 79693.83593750  6411104.00000000 5070363.50000000 
0.03200    127352824.00000000 79690472.00000000 201482032.00000000 78215.89843750  6305452.00000000 4987184.00000000 
0.03300    125494304.00000000 78541384.00000000 198559360.00000000 76730.53125000  6198906.50000000 4903292.50000000 
0.03400    123618208.00000000 77381136.00000000 195605888.00000000 75239.26562500  6091687.00000000 4818831.00000000 
0.03500    121726264.00000000 76209760.00000000 192630144.00000000 73745.28906250  5983893.00000000 4733957.00000000 
0.03600    119822184.00000000 75029720.00000000 189632288.00000000 72250.78906250  5875729.50000000 4648718.50000000 
0.03700    117907360.00000000 73843512.00000000 186617200.00000000 70758.41406250  5767369.00000000 4563327.00000000 
0.03800    115985184.00000000 72651952.00000000 183590224.00000000 69268.78125000  5658842.00000000 4477777.00000000 
0.03900    114057456.00000000 71456752.00000000 180554608.00000000 67786.57812500  5550439.00000000 4392323.00000000 
0.04000    112126896.00000000 70259584.00000000 177514544.00000000 66312.17187500  5442280.50000000 4307035.00000000 
0.04100    110196680.00000000 69062456.00000000 174472656.00000000 64847.67187500  5334392.00000000 4221993.00000000 
0.04200    108267720.00000000 67864872.00000000 171432480.00000000 63395.74218750  5227078.00000000 4137319.75000000 
0.04300    106344160.00000000 66669076.00000000 168399232.00000000 61957.17187500  5120344.00000000 4053122.25000000 
0.04400    104425224.00000000 65477396.00000000 165375072.00000000 60534.03515625  5014400.00000000 3969476.50000000 
0.04500    102515544.00000000 64290708.00000000 162364160.00000000 59127.96875000  4909249.50000000 3886548.75000000 
0.04600    100616504.00000000 63109652.00000000 159368416.00000000 57740.49218750  4805119.50000000 3804347.50000000 
0.04700    98728760.00000000 61935720.00000000 156391984.00000000 56372.21093750  4702048.00000000 3722968.50000000 
0.04800    96855248.00000000 60770320.00000000 153437088.00000000 55025.10156250  4600154.50000000 3642509.25000000 
0.04900    94998144.00000000 59614060.00000000 150506080.00000000 53699.61328125  4499527.50000000 3563057.75000000 
0.05000    93159392.00000000 58468236.00000000 147603344.00000000 52397.47656250  4400240.00000000 3484630.50000000 
0.05100    91337848.00000000 57334284.00000000 144729248.00000000 51119.09765625  4302426.50000000 3407324.75000000 
0.05200    89537992.00000000 56212460.00000000 141887184.00000000 49864.78906250  4206033.00000000 3331198.25000000 
0.05300    87759424.00000000 55103796.00000000 139078544.00000000 48635.91406250  4111251.75000000 3256264.75000000 
0.05400    86004664.00000000 54009388.00000000 136305488.00000000 47432.70312500  4018049.25000000 3182613.75000000 
0.05500    84273240.00000000 52929556.00000000 133573392.00000000 46255.83593750  3926562.00000000 3110280.75000000 
0.05600    82568952.00000000 51865496.00000000 130878280.00000000 45105.53125000  3836765.75000000 3039300.25000000 
0.05700    80889960.00000000 50817184.00000000 128225296.00000000 43981.96875000  3748707.00000000 2969663.75000000 
0.05800    79238912.00000000 49785996.00000000 125614880.00000000 42885.26171875  3662431.00000000 2901458.75000000 
0.05900    77614680.00000000 48771432.00000000 123049056.00000000 41815.32812500  3577991.75000000 2834654.75000000 
0.06000    76020280.00000000 47774952.00000000 120527544.00000000 40772.64843750  3495381.25000000 2769288.75000000 
0.06100    74455872.00000000 46796100.00000000 118052992.00000000 39756.93750000  3414620.50000000 2705411.75000000 
0.06200    72920520.00000000 45836456.00000000 115624848.00000000 38767.79296875  3335704.00000000 2642968.00000000 
0.06300    71415896.00000000 44895612.00000000 113244880.00000000 37805.31640625  3258671.75000000 2582020.25000000 
0.06400    69941480.00000000 43973096.00000000 110912672.00000000 36868.67578125  3183474.00000000 2522483.50000000 
0.06500    68499392.00000000 43070084.00000000 108630712.00000000 35958.17187500  3110143.00000000 2464478.50000000 
0.06600    67087752.00000000 42186860.00000000 106397320.00000000 35073.39843750  3038651.50000000 2407872.50000000 
0.06700    65707144.00000000 41322804.00000000 104212832.00000000 34213.63281250  2969009.75000000 2352745.75000000 
0.06800    64358592.00000000 40478584.00000000 102079048.00000000 33377.91406250  2901163.25000000 2299036.00000000 
0.06900    63041720.00000000 39654164.00000000 99995056.00000000 32566.76367188  2835106.50000000 2246798.25000000 
0.07000    61756100.00000000 38848988.00000000 97959392.00000000 31778.60937500  2770851.50000000 2195901.75000000 
0.07100    60501608.00000000 38063036.00000000 95974424.00000000 31013.58789062  2708304.25000000 2146436.25000000 
0.07200    59278168.00000000 37297144.00000000 94037664.00000000 30270.76367188  2647500.75000000 2098276.00000000 
0.07300    58085784.00000000 36550560.00000000 92150832.00000000 29549.24414062  2588346.50000000 2051483.25000000 
0.07400    56923912.00000000 35822904.00000000 90311992.00000000 28849.01171875  2530840.75000000 2005988.50000000 
0.07500    55792364.00000000 35114344.00000000 88521024.00000000 28168.93945312  2474986.50000000 1961764.50000000 
0.07600    54690196.00000000 34424148.00000000 86777000.00000000 27508.30468750  2420671.25000000 1918784.25000000 
0.07700    53617980.00000000 33753324.00000000 85080352.00000000 26866.91992188  2367893.00000000 1877043.25000000 
0.07800    52574612.00000000 33100566.00000000 83429128.00000000 26243.71484375  2316590.75000000 1836457.37500000 
0.07900    51558988.00000000 32465494.00000000 81822824.00000000 25637.96093750  2266735.25000000 1797016.50000000 
0.08000    50572000.00000000 31848180.00000000 80260352.00000000 25049.25781250  2218297.00000000 1758692.50000000 
0.08100    49611576.00000000 31247858.00000000 78743008.00000000 24476.91992188  2171201.25000000 1721463.87500000 
0.08200    48677904.00000000 30664414.00000000 77266656.00000000 23920.13281250  2125426.75000000 1685263.87500000 
0.08300    47770736.00000000 30097666.00000000 75832304.00000000 23378.20117188  2080915.87500000 1650092.00000000 
0.08400    46888760.00000000 29546888.00000000 74438496.00000000 22850.77343750  2037641.12500000 1615881.00000000 
0.08500    46031616.00000000 29012204.00000000 73084424.00000000 22337.30468750  1995554.50000000 1582602.25000000 
0.08600    45198636.00000000 28492760.00000000 71768424.00000000 21837.31445312  1954592.75000000 1550244.62500000 
0.08700    44389328.00000000 27987968.00000000 70490120.00000000 21349.48828125  1914731.62500000 1518759.50000000 
0.08800    43602700.00000000 27497918.00000000 69248056.00000000 20874.17382812  1875923.62500000 1488100.62500000 
0.08900    42837948.00000000 27021942.00000000 68041576.00000000 20410.40820312  1838131.87500000 1458265.87500000 
0.09000    42094772.00000000 26559640.00000000 66868956.00000000 19957.96679688  1801309.75000000 1429180.00000000 
0.09100    41372492.00000000 26110340.00000000 65729596.00000000 19516.20703125  1765424.00000000 1400857.25000000 
0.09200    40670112.00000000 25674132.00000000 64622260.00000000 19084.73632812  1730425.12500000 1373225.00000000 
0.09300    39986908.00000000 25249970.00000000 63545968.00000000 18663.25195312  1696291.50000000 1346283.75000000 
0.09400    39322972.00000000 24838198.00000000 62499560.00000000 18251.28320312  1662952.87500000 1319985.62500000 
