# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity 
0.00000    162235600.00000000 101202144.00000000 256271488.00000000 99667.17187500  8042379.50000000 6351841.50000000 
0.00100    162213776.00000000 101187912.00000000 256235568.00000000 99647.30468750  8040996.00000000 6350765.00000000 
0.00200    162148128.00000000 101146088.00000000 256128528.00000000 99587.32812500  8036814.00000000 6347515.00000000 
0.00300    162036048.00000000 101075656.00000000 255950272.00000000 99487.01562500  8029850.50000000 6342039.50000000 
0.00400    161877648.00000000 100977608.00000000 255700048.00000000 99346.89843750  8020135.50000000 6334425.50000000 
0.00500    161671456.00000000 100852360.00000000 255378592.00000000 99167.56250000  8007634.50000000 6324586.00000000 
0.00600    161420368.00000000 100699448.00000000 254986544.00000000 98947.58593750  7992395.50000000 6312644.50000000 
0.00700    161123712.00000000 100517168.00000000 254524016.00000000 98688.89843750  7974438.00000000 6298545.50000000 
0.00800    160782848.00000000 100309144.00000000 253991696.00000000 98391.67968750  7953720.00000000 6282307.50000000 
0.00900    160396704.00000000 100073928.00000000 253390352.00000000 98055.03906250  7930352.50000000 6263986.00000000 
0.01000    159966720.00000000 99811080.00000000 252718960.00000000 97680.56250000  7904306.50000000 6243545.00000000 
0.01100    159493920.00000000 99522320.00000000 251978800.00000000 97268.21875000  7875613.50000000 6221043.50000000 
0.01200    158978448.00000000 99206704.00000000 251170640.00000000 96818.71093750  7844292.50000000 6196477.50000000 
0.01300    158420176.00000000 98864872.00000000 250297200.00000000 96332.43750000  7810429.50000000 6169887.00000000 
0.01400    157819536.00000000 98496328.00000000 249355920.00000000 95809.83593750  7774010.50000000 6141302.50000000 
0.01500    157176000.00000000 98102424.00000000 248349056.00000000 95252.21093750  7735078.50000000 6110778.50000000 
0.01600    156491504.00000000 97683616.00000000 247277296.00000000 94659.67187500  7693679.00000000 6078286.00000000 
0.01700    155765808.00000000 97239232.00000000 246141200.00000000 94032.17968750  7649843.00000000 6043920.00000000 
0.01800    155001152.00000000 96770016.00000000 244944880.00000000 93371.40625000  7603644.50000000 6007655.00000000 
0.01900    154195280.00000000 96277056.00000000 243683952.00000000 92678.35937500  7555096.50000000 5969568.50000000 
0.02000    153352848.00000000 95760688.00000000 242364016.00000000 91954.06250000  7504290.50000000 5929678.50000000 
0.02100    152471520.00000000 95220888.00000000 240984768.00000000 91197.29687500  7451217.00000000 5888067.00000000 
0.02200    151551728.00000000 94657664.00000000 239545984.00000000 90411.12500000  7395981.00000000 5844687.50000000 
0.02300    150596416.00000000 94072160.00000000 238050320.00000000 89595.29687500  7338611.50000000 5799679.50000000 
0.02400    149605616.00000000 93464872.00000000 236496976.00000000 88751.41406250  7279195.00000000 5753049.00000000 
0.02500    148580288.00000000 92836096.00000000 234891568.00000000 87880.06250000  7217781.00000000 5704812.50000000 
0.02600    147519936.00000000 92186288.00000000 233231984.00000000 86982.03906250  7154398.50000000 5655044.00000000 
0.02700    146426928.00000000 91515984.00000000 231520928.00000000 86058.85937500  7089133.50000000 5603784.50000000 
0.02800    145301808.00000000 90826168.00000000 229757568.00000000 85111.66406250  7022031.50000000 5551135.50000000 
0.02900    144145824.00000000 90116704.00000000 227945024.00000000 84139.89062500  6953199.50000000 5497072.50000000 
0.03000    142958736.00000000 89388480.00000000 226085920.00000000 83146.24218750  6882627.00000000 5441679.00000000 
0.03100    141742608.00000000 88642144.00000000 224181456.00000000 82131.55468750  6810467.00000000 5384974.50000000 
0.03200    140497568.00000000 87878216.00000000 222230752.00000000 81096.68750000  6736746.00000000 5327067.00000000 
0.03300    139226464.00000000 87097440.00000000 220236944.00000000 80042.88281250  6661524.00000000 5267971.00000000 
0.03400    137927472.00000000 86300432.00000000 218202000.00000000 78970.69531250  6584877.00000000 5207786.00000000 
0.03500    136604512.00000000 85487440.00000000 216127168.00000000 77882.06250000  6506910.00000000 5146505.50000000 
0.03600    135255600.00000000 84659096.00000000 214014160.00000000 76777.38281250  6427609.00000000 5084211.50000000 
0.03700    133884176.00000000 83816360.00000000 211864480.00000000 75658.23437500  6347152.50000000 5020990.00000000 
0.03800    132491160.00000000 82959976.00000000 209678464.00000000 74525.42968750  6265535.00000000 4956857.50000000 
0.03900    131076304.00000000 82090352.00000000 207460800.00000000 73380.69531250  6182895.50000000 4891874.50000000 
0.04000    129641392.00000000 81208280.00000000 205210304.00000000 72224.36718750  6099263.00000000 4826143.00000000 
0.04100    128187032.00000000 80314208.00000000 202929328.00000000 71057.93750000  6014653.00000000 4759643.00000000 
0.04200    126716320.00000000 79408472.00000000 200621712.00000000 69882.50000000  5929249.00000000 4692481.50000000 
0.04300    125227152.00000000 78492552.00000000 198285232.00000000 68699.56250000  5843077.00000000 4624695.50000000 
0.04400    123723192.00000000 77566832.00000000 195925376.00000000 67509.34375000  5756206.00000000 4556353.00000000 
0.04500    122204264.00000000 76631912.00000000 193542192.00000000 66313.92968750  5668691.50000000 4487572.00000000 
0.04600    120671544.00000000 75688448.00000000 191135904.00000000 65113.83593750  5580632.00000000 4418280.00000000 
0.04700    119126192.00000000 74736680.00000000 188710800.00000000 63910.27734375  5492068.00000000 4348622.50000000 
