# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity 
0.00000    162237328.00000000 101201944.00000000 256270704.00000000 99861.52343750  8050181.00000000 6358034.00000000 
0.00100    162202032.00000000 101178928.00000000 256214400.00000000 99835.09375000  8048234.00000000 6356465.00000000 
0.00200    162093968.00000000 101111408.00000000 256042272.00000000 99757.00000000  8042356.00000000 6351832.00000000 
0.00300    161911600.00000000 100998056.00000000 255755200.00000000 99625.78125000  8032543.00000000 6344136.50000000 
0.00400    161657616.00000000 100840232.00000000 255352848.00000000 99443.56250000  8018852.00000000 6333355.50000000 
0.00500    161328672.00000000 100637520.00000000 254837152.00000000 99209.30468750  8001276.00000000 6319531.00000000 
0.00600    160929232.00000000 100390216.00000000 254208656.00000000 98924.50781250  7979841.00000000 6302681.50000000 
0.00700    160458224.00000000 100098728.00000000 253468976.00000000 98588.93750000  7954620.00000000 6282844.50000000 
0.00800    159916464.00000000 99764344.00000000 252617456.00000000 98202.49218750  7925605.00000000 6260001.00000000 
0.00900    159301840.00000000 99386640.00000000 251655552.00000000 97766.67187500  7892843.00000000 6234238.00000000 
0.01000    158622448.00000000 98966560.00000000 250586048.00000000 97282.84375000  7856424.50000000 6205591.00000000 
0.01100    157875168.00000000 98504600.00000000 249411392.00000000 96750.07812500  7816381.00000000 6174116.50000000 
0.01200    157062288.00000000 98001160.00000000 248129936.00000000 96171.10937500  7772787.00000000 6139809.50000000 
0.01300    156182608.00000000 97457032.00000000 246747072.00000000 95545.33593750  7725730.00000000 6102762.50000000 
0.01400    155238592.00000000 96873088.00000000 245261120.00000000 94874.38281250  7675249.50000000 6063047.00000000 
0.01500    154230688.00000000 96250256.00000000 243678416.00000000 94159.71093750  7621411.50000000 6020706.50000000 
0.01600    153163392.00000000 95589192.00000000 241998848.00000000 93402.52343750  7564314.50000000 5975774.50000000 
0.01700    152036000.00000000 94892328.00000000 240224976.00000000 92603.47656250  7504120.00000000 5928391.50000000 
0.01800    150851104.00000000 94158616.00000000 238360304.00000000 91764.45312500  7440761.00000000 5878543.00000000 
0.01900    149608064.00000000 93390904.00000000 236406704.00000000 90885.79687500  7374524.50000000 5826384.50000000 
0.02000    148311776.00000000 92588112.00000000 234366480.00000000 89969.64843750  7305380.00000000 5771959.50000000 
0.02100    146962816.00000000 91753904.00000000 232244144.00000000 89017.71875000  7233482.50000000 5715374.50000000 
0.02200    145563088.00000000 90887648.00000000 230042800.00000000 88031.68750000  7158854.50000000 5656662.00000000 
0.02300    144114512.00000000 89990792.00000000 227762608.00000000 87012.26562500  7081718.00000000 5595942.00000000 
0.02400    142618896.00000000 89065848.00000000 225410672.00000000 85961.14843750  7002147.50000000 5533333.00000000 
0.02500    141079200.00000000 88113168.00000000 222987520.00000000 84880.05468750  6920290.00000000 5468865.50000000 
0.02600    139497168.00000000 87133296.00000000 220496432.00000000 83771.28906250  6836159.00000000 5402685.00000000 
0.02700    137875136.00000000 86129000.00000000 217943200.00000000 82636.03906250  6750067.00000000 5334878.00000000 
0.02800    136213632.00000000 85100920.00000000 215329680.00000000 81475.25781250  6661938.00000000 5265481.50000000 
0.02900    134517168.00000000 84050008.00000000 212660224.00000000 80292.38281250  6571997.00000000 5194690.50000000 
0.03000    132787320.00000000 82978768.00000000 209937104.00000000 79087.82031250  6480381.50000000 5122541.50000000 
0.03100    131026248.00000000 81888440.00000000 207165120.00000000 77863.99218750  6387187.50000000 5049130.00000000 
0.03200    129236296.00000000 80779056.00000000 204347680.00000000 76621.53906250  6292503.50000000 4974577.00000000 
0.03300    127419520.00000000 79654208.00000000 201488352.00000000 75363.44531250  6196562.50000000 4899029.00000000 
0.03400    125578928.00000000 78513328.00000000 198590736.00000000 74091.17187500  6099403.50000000 4822518.50000000 
0.03500    123716344.00000000 77359800.00000000 195657296.00000000 72806.56250000  6001205.50000000 4745147.00000000 
0.03600    121834456.00000000 76193416.00000000 192695712.00000000 71511.03906250  5902057.00000000 4667051.00000000 
0.03700    119935328.00000000 75015968.00000000 189704928.00000000 70206.13281250  5802094.00000000 4588332.50000000 
0.03800    118021632.00000000 73829632.00000000 186690544.00000000 68894.16406250  5701501.00000000 4509068.50000000 
0.03900    116096392.00000000 72635264.00000000 183657504.00000000 67576.40625000  5600334.50000000 4429374.00000000 
0.04000    114159728.00000000 71434816.00000000 180607424.00000000 66254.78125000  5498792.50000000 4349327.00000000 
0.04100    112214920.00000000 70229512.00000000 177545776.00000000 64931.17187500  5396868.50000000 4269102.50000000 
0.04200    110265904.00000000 69020496.00000000 174474352.00000000 63606.59765625  5294867.50000000 4188646.25000000 
0.04300    108312208.00000000 67808768.00000000 171396944.00000000 62282.72656250  5192724.00000000 4108163.50000000 
0.04400    106358208.00000000 66595144.00000000 168318720.00000000 60961.64453125  5090659.00000000 4027711.25000000 
0.04500    104404640.00000000 65382932.00000000 165240912.00000000 59644.41406250  4988776.50000000 3947402.75000000 
0.04600    102454488.00000000 64172364.00000000 162166704.00000000 58332.18359375  4887158.00000000 3867305.25000000 
0.04700    100509200.00000000 62964520.00000000 159101328.00000000 57027.06250000  4785964.00000000 3787514.00000000 
0.04800    98571632.00000000 61761468.00000000 156047184.00000000 55730.26171875  4685263.00000000 3708105.25000000 
0.04900    96642312.00000000 60563264.00000000 153007232.00000000 54443.00781250  4585149.00000000 3629155.25000000 
0.05000    94724392.00000000 59371800.00000000 149983648.00000000 53166.58984375  4485758.50000000 3550758.00000000 
0.05100    92819472.00000000 58188228.00000000 146981184.00000000 51901.96484375  4387110.00000000 3472966.75000000 
0.05200    90929400.00000000 57013188.00000000 144000176.00000000 50650.42578125  4289385.00000000 3395882.75000000 
0.05300    89055688.00000000 55848700.00000000 141045184.00000000 49413.44140625  4192616.50000000 3319539.75000000 
0.05400    87199496.00000000 54694668.00000000 138117136.00000000 48192.03906250  4096907.50000000 3244024.00000000 
0.05500    85363128.00000000 53552728.00000000 135221520.00000000 46986.71484375  4002330.25000000 3169397.25000000 
0.05600    83547248.00000000 52423620.00000000 132358552.00000000 45798.72265625  3908964.50000000 3095717.75000000 
0.05700    81754448.00000000 51308304.00000000 129530120.00000000 44628.93359375  3816898.50000000 3023063.75000000 
0.05800    79985144.00000000 50207268.00000000 126738928.00000000 43477.78125000  3726146.25000000 2951425.25000000 
0.05900    78241024.00000000 49121776.00000000 123987424.00000000 42346.80078125  3636837.25000000 2880913.25000000 
0.06000    76522520.00000000 48052796.00000000 121276224.00000000 41236.00390625  3548973.75000000 2811544.25000000 
0.06100    74832480.00000000 47000304.00000000 118608624.00000000 40145.92968750  3462634.25000000 2743390.50000000 
0.06200    73170672.00000000 45965352.00000000 115984720.00000000 39077.81250000  3377863.00000000 2676461.75000000 
0.06300    71538176.00000000 44948596.00000000 113408600.00000000 38031.55468750  3294716.50000000 2610789.75000000 
0.06400    69936000.00000000 43950348.00000000 110879112.00000000 37007.92187500  3213207.50000000 2546403.75000000 
0.06500    68365040.00000000 42971592.00000000 108398992.00000000 36007.07031250  3133389.50000000 2483335.75000000 
0.06600    66825844.00000000 42012192.00000000 105968464.00000000 35029.32421875  3055319.75000000 2421658.00000000 
0.06700    65318812.00000000 41073064.00000000 103589008.00000000 34075.11328125  2978965.00000000 2361314.25000000 
0.06800    63845560.00000000 40154172.00000000 101261968.00000000 33144.52343750  2904371.50000000 2302389.25000000 
0.06900    62405228.00000000 39256348.00000000 98987480.00000000 32237.89453125  2831600.75000000 2244871.25000000 
0.07000    60999216.00000000 38379532.00000000 96767232.00000000 31355.09960938  2760606.00000000 2188751.25000000 
0.07100    59627432.00000000 37523476.00000000 94599448.00000000 30495.84765625  2691416.50000000 2134066.50000000 
0.07200    58289980.00000000 36689260.00000000 92486696.00000000 29661.11328125  2624059.25000000 2080782.75000000 
0.07300    56987936.00000000 35876268.00000000 90429096.00000000 28849.67578125  2558520.50000000 2028978.12500000 
0.07400    55720468.00000000 35085256.00000000 88425832.00000000 28062.33984375  2494785.25000000 1978580.75000000 
0.07500    54487376.00000000 34315592.00000000 86478504.00000000 27298.40820312  2432877.25000000 1929601.75000000 
0.07600    53289780.00000000 33567792.00000000 84585392.00000000 26557.84375000  2372742.75000000 1882053.50000000 
0.07700    52127000.00000000 32841332.00000000 82747280.00000000 25840.13867188  2314425.75000000 1835923.25000000 
0.07800    50998904.00000000 32136576.00000000 80963640.00000000 25145.60742188  2257863.25000000 1791182.00000000 
0.07900    49904872.00000000 31453220.00000000 79234680.00000000 24473.25976562  2203068.25000000 1747810.50000000 
0.08000    48845168.00000000 30791090.00000000 77559328.00000000 23823.07421875  2150002.25000000 1705819.75000000 
0.08100    47819348.00000000 30150116.00000000 75937064.00000000 23194.70117188  2098652.50000000 1665182.50000000 
