# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity 
0.00000    162237856.00000000 101201776.00000000 256271120.00000000 95006.57031250  7852058.00000000 6201524.50000000 
0.00100    162215328.00000000 101187112.00000000 256235776.00000000 94987.75781250  7850726.50000000 6200488.00000000 
0.00200    162146720.00000000 101144640.00000000 256126016.00000000 94931.34375000  7846699.50000000 6197343.00000000 
0.00300    162032048.00000000 101073600.00000000 255944992.00000000 94838.00781250  7839954.50000000 6192075.50000000 
0.00400    161869776.00000000 100974232.00000000 255690944.00000000 94706.85156250  7830562.00000000 6184696.00000000 
0.00500    161661600.00000000 100846672.00000000 255364880.00000000 94539.16406250  7818467.50000000 6175212.50000000 
0.00600    161406896.00000000 100690528.00000000 254966752.00000000 94333.54687500  7803744.00000000 6163649.00000000 
0.00700    161106784.00000000 100507352.00000000 254497200.00000000 94092.25781250  7786392.00000000 6150032.50000000 
0.00800    160759824.00000000 100294656.00000000 253954704.00000000 93813.42968750  7766354.00000000 6134349.00000000 
0.00900    160369536.00000000 100055336.00000000 253344080.00000000 93499.07031250  7743719.50000000 6116621.50000000 
0.01000    159932656.00000000 99788464.00000000 252662480.00000000 93148.86718750  7718553.00000000 6096873.00000000 
0.01100    159452160.00000000 99494872.00000000 251910704.00000000 92763.03906250  7690800.50000000 6075120.50000000 
0.01200    158927232.00000000 99174000.00000000 251090384.00000000 92342.55468750  7660510.00000000 6051360.00000000 
0.01300    158359712.00000000 98826568.00000000 250201584.00000000 91887.08593750  7627736.50000000 6025657.00000000 
0.01400    157749504.00000000 98452872.00000000 249245792.00000000 91398.23437500  7592465.00000000 5998007.50000000 
0.01500    157097760.00000000 98052656.00000000 248223296.00000000 90875.79687500  7554789.00000000 5968460.00000000 
0.01600    156403824.00000000 97626336.00000000 247134944.00000000 90320.39062500  7514682.50000000 5937030.00000000 
0.01700    155666048.00000000 97175016.00000000 245982016.00000000 89732.75781250  7472215.00000000 5903763.50000000 
0.01800    154888432.00000000 96698952.00000000 244765904.00000000 89113.17968750  7427484.00000000 5868641.50000000 
0.01900    154071872.00000000 96198112.00000000 243487296.00000000 88463.31250000  7380446.00000000 5831770.50000000 
0.02000    153215808.00000000 95673384.00000000 242145568.00000000 87782.86718750  7331216.00000000 5793153.00000000 
0.02100    152320816.00000000 95124592.00000000 240744832.00000000 87072.97656250  7279791.00000000 5752815.00000000 
0.02200    151388208.00000000 94553216.00000000 239283104.00000000 86334.20312500  7226220.00000000 5710819.50000000 
0.02300    150418624.00000000 93958888.00000000 237766256.00000000 85568.05468750  7170605.50000000 5667173.00000000 
0.02400    149413184.00000000 93341888.00000000 236190880.00000000 84774.67968750  7112969.50000000 5621935.50000000 
0.02500    148371280.00000000 92703520.00000000 234560256.00000000 83955.28906250  7053344.50000000 5575179.50000000 
0.02600    147296160.00000000 92044144.00000000 232875328.00000000 83110.19531250  6991814.00000000 5526916.50000000 
0.02700    146187840.00000000 91363864.00000000 231138272.00000000 82240.72656250  6928444.00000000 5477179.00000000 
0.02800    145046288.00000000 90663080.00000000 229349632.00000000 81347.83593750  6863272.00000000 5426041.50000000 
0.02900    143872592.00000000 89943576.00000000 227512160.00000000 80432.52343750  6796372.50000000 5373548.50000000 
0.03000    142669664.00000000 89205472.00000000 225625936.00000000 79495.07812500  6727812.50000000 5319755.00000000 
0.03100    141435024.00000000 88448464.00000000 223692848.00000000 78537.79687500  6657633.50000000 5264678.50000000 
0.03200    140173728.00000000 87673520.00000000 221715072.00000000 77560.14062500  6585970.50000000 5208417.00000000 
0.03300    138884096.00000000 86881968.00000000 219694096.00000000 76564.27343750  6512761.50000000 5150964.50000000 
0.03400    137567504.00000000 86073912.00000000 217631632.00000000 75550.75781250  6438181.00000000 5092406.50000000 
0.03500    136226240.00000000 85249840.00000000 215528864.00000000 74520.78906250  6362282.50000000 5032810.00000000 
0.03600    134859568.00000000 84410600.00000000 213387952.00000000 73474.87500000  6285066.50000000 4972193.00000000 
0.03700    133470232.00000000 83557112.00000000 211208896.00000000 72414.64843750  6206681.50000000 4910649.50000000 
0.03800    132058272.00000000 82689432.00000000 208996080.00000000 71340.52343750  6127146.00000000 4848199.50000000 
0.03900    130625400.00000000 81808688.00000000 206749152.00000000 70254.12500000  6046577.00000000 4784894.00000000 
0.04000    129172464.00000000 80915912.00000000 204470976.00000000 69156.64062500  5964995.00000000 4720820.50000000 
0.04100    127701008.00000000 80011208.00000000 202162304.00000000 68048.74218750  5882493.00000000 4656031.50000000 
0.04200    126211184.00000000 79095648.00000000 199826192.00000000 66931.06250000  5799158.00000000 4590511.00000000 
0.04300    124705048.00000000 78168824.00000000 197463712.00000000 65805.64843750  5715017.50000000 4524439.50000000 
0.04400    123183408.00000000 77232760.00000000 195077312.00000000 64672.91015625  5630194.00000000 4457744.00000000 
0.04500    121647768.00000000 76287848.00000000 192667280.00000000 63534.04296875  5544699.00000000 4390568.00000000 
0.04600    120098168.00000000 75333688.00000000 190235760.00000000 62389.66796875  5458644.00000000 4322927.00000000 
0.04700    118536928.00000000 74372816.00000000 187785376.00000000 61241.52734375  5372092.50000000 4254894.50000000 
0.04800    116964648.00000000 73404664.00000000 185317552.00000000 60090.02734375  5285129.00000000 4186502.75000000 
