# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity 
0.00000    162235728.00000000 101201480.00000000 256270960.00000000 98175.37500000  7981956.50000000 6304150.50000000 
0.00100    162198032.00000000 101176952.00000000 256207984.00000000 98147.16406250  7979809.50000000 6302446.00000000 
0.00200    162082032.00000000 101102928.00000000 256021264.00000000 98063.30468750  7973417.50000000 6297434.50000000 
0.00300    161884592.00000000 100980120.00000000 255707456.00000000 97922.68750000  7962823.50000000 6289066.00000000 
0.00400    161604768.00000000 100808528.00000000 255271520.00000000 97726.39843750  7947984.50000000 6277413.50000000 
0.00500    161247472.00000000 100587880.00000000 254709472.00000000 97475.21875000  7928950.50000000 6262450.00000000 
0.00600    160810784.00000000 100317184.00000000 254024096.00000000 97168.71875000  7905789.50000000 6244209.00000000 
0.00700    160298832.00000000 100001128.00000000 253219696.00000000 96807.99218750  7878490.50000000 6222765.00000000 
0.00800    159707024.00000000 99637816.00000000 252294080.00000000 96394.18750000  7847114.50000000 6198053.50000000 
0.00900    159042784.00000000 99227600.00000000 251248560.00000000 95927.28125000  7811790.00000000 6170258.00000000 
0.01000    158305392.00000000 98771800.00000000 250089536.00000000 95408.82031250  7772479.50000000 6139362.00000000 
0.01100    157496576.00000000 98270592.00000000 248814448.00000000 94840.07812500  7729385.00000000 6105457.00000000 
0.01200    156613104.00000000 97724472.00000000 247424784.00000000 94221.20312500  7682434.50000000 6068521.00000000 
0.01300    155660768.00000000 97136040.00000000 245929136.00000000 93554.34375000  7631798.50000000 6028690.00000000 
0.01400    154639536.00000000 96504256.00000000 244323184.00000000 92840.42187500  7577623.00000000 5986056.50000000 
0.01500    153552768.00000000 95832288.00000000 242613120.00000000 92080.49218750  7519923.00000000 5940664.00000000 
0.01600    152402480.00000000 95120392.00000000 240802528.00000000 91277.01562500  7458843.50000000 5892568.50000000 
0.01700    151186688.00000000 94369752.00000000 238892032.00000000 90431.14062500  7394450.00000000 5841923.00000000 
0.01800    149911744.00000000 93580576.00000000 236887088.00000000 89543.56250000  7326918.00000000 5788786.50000000 
0.01900    148580320.00000000 92756200.00000000 234790080.00000000 88617.11718750  7256362.50000000 5733270.50000000 
0.02000    147189696.00000000 91897256.00000000 232605232.00000000 87652.63281250  7182862.00000000 5675431.00000000 
0.02100    145748128.00000000 91004392.00000000 230334272.00000000 86653.32031250  7106641.00000000 5615416.00000000 
0.02200    144253136.00000000 90079192.00000000 227985424.00000000 85620.07031250  7027724.50000000 5553277.00000000 
0.02300    142710176.00000000 89124472.00000000 225555248.00000000 84554.92968750  6946299.50000000 5489172.00000000 
0.02400    141121056.00000000 88140080.00000000 223053360.00000000 83459.21875000  6862525.00000000 5423228.50000000 
0.02500    139487168.00000000 87128552.00000000 220482752.00000000 82335.66406250  6776505.00000000 5355478.50000000 
0.02600    137811344.00000000 86091312.00000000 217846976.00000000 81186.46093750  6688356.50000000 5286093.00000000 
0.02700    136098832.00000000 85030344.00000000 215151456.00000000 80012.86718750  6598387.50000000 5215188.00000000 
0.02800    134349696.00000000 83946616.00000000 212397600.00000000 78816.74218750  6506520.50000000 5142894.00000000 
0.02900    132567896.00000000 82841976.00000000 209590912.00000000 77601.78125000  6413083.50000000 5069285.50000000 
0.03000    130754592.00000000 81719008.00000000 206737072.00000000 76368.38281250  6318089.50000000 4994509.50000000 
0.03100    128914424.00000000 80577960.00000000 203839664.00000000 75118.75781250  6221826.00000000 4918668.00000000 
0.03200    127049152.00000000 79421880.00000000 200901472.00000000 73856.12500000  6124366.50000000 4841868.00000000 
0.03300    125161928.00000000 78251096.00000000 197928944.00000000 72580.85156250  6025871.00000000 4764240.00000000 
0.03400    123254592.00000000 77067904.00000000 194924224.00000000 71296.12500000  5926515.00000000 4685925.50000000 
0.03500    121331112.00000000 75874144.00000000 191894256.00000000 70002.90625000  5826360.50000000 4607017.50000000 
0.03600    119393192.00000000 74672296.00000000 188841680.00000000 68704.36718750  5725650.50000000 4527630.50000000 
0.03700    117444936.00000000 73463464.00000000 185770560.00000000 67401.88281250  5624448.00000000 4447888.00000000 
0.03800    115487024.00000000 72247584.00000000 182686464.00000000 66097.24218750  5522990.00000000 4367884.00000000 
0.03900    113523488.00000000 71028456.00000000 179590880.00000000 64791.96093750  5421349.00000000 4287739.00000000 
0.04000    111556480.00000000 69806456.00000000 176489040.00000000 63487.73828125  5319644.00000000 4207555.00000000 
0.04100    109588120.00000000 68583072.00000000 173385952.00000000 62186.81250000  5218055.00000000 4127417.50000000 
0.04200    107621096.00000000 67360056.00000000 170284960.00000000 60890.86328125  5116692.50000000 4047468.75000000 
0.04300    105658176.00000000 66140408.00000000 167189184.00000000 59600.86328125  5015682.50000000 3967772.25000000 
0.04400    103701528.00000000 64923288.00000000 164102944.00000000 58319.34375000  4915095.50000000 3888447.50000000 
0.04500    101753328.00000000 63711460.00000000 161030416.00000000 57046.91406250  4815168.50000000 3809567.25000000 
0.04600    99815440.00000000 62505948.00000000 157972992.00000000 55785.14843750  4715842.50000000 3731218.25000000 
0.04700    97890432.00000000 61307988.00000000 154935984.00000000 54535.95703125  4617406.00000000 3653511.25000000 
0.04800    95980648.00000000 60119124.00000000 151921424.00000000 53299.52343750  4519856.00000000 3576488.00000000 
0.04900    94087256.00000000 58939772.00000000 148933312.00000000 52078.17968750  4423281.50000000 3500269.50000000 
0.05000    92212864.00000000 57772176.00000000 145973504.00000000 50871.88671875  4327821.50000000 3424873.25000000 
0.05100    90357896.00000000 56616532.00000000 143045008.00000000 49682.69921875  4233518.50000000 3350410.25000000 
0.05200    88525120.00000000 55474484.00000000 140151456.00000000 48511.37109375  4140468.75000000 3276945.50000000 
0.05300    86716256.00000000 54346788.00000000 137295024.00000000 47358.70703125  4048795.00000000 3204513.00000000 
0.05400    84932232.00000000 53234160.00000000 134478384.00000000 46225.07421875  3958508.75000000 3133196.25000000 
0.05500    83174944.00000000 52137992.00000000 131702528.00000000 45111.37109375  3869694.25000000 3063010.75000000 
0.05600    81445280.00000000 51058536.00000000 128969784.00000000 44018.80078125  3782383.75000000 2994031.25000000 
0.05700    79744912.00000000 49996964.00000000 126282480.00000000 42947.17968750  3696669.75000000 2926289.00000000 
0.05800    78074256.00000000 48954084.00000000 123642248.00000000 41897.72265625  3612595.50000000 2859835.75000000 
0.05900    76433456.00000000 47929856.00000000 121050528.00000000 40870.14843750  3530179.75000000 2794690.25000000 
0.06000    74826296.00000000 46925644.00000000 118509064.00000000 39865.26953125  3449461.25000000 2730871.50000000 
0.06100    73250480.00000000 45941580.00000000 116019088.00000000 38883.33593750  3370491.75000000 2668433.25000000 
0.06200    71709384.00000000 44978152.00000000 113581384.00000000 37924.48046875  3293265.00000000 2607362.25000000 
0.06300    70202304.00000000 44035764.00000000 111196936.00000000 36988.86328125  3217847.50000000 2547736.50000000 
0.06400    68728912.00000000 43114784.00000000 108867416.00000000 36076.39453125  3144220.50000000 2489488.50000000 
0.06500    67290896.00000000 42215240.00000000 106592640.00000000 35187.55468750  3072374.75000000 2432659.00000000 
0.06600    65887708.00000000 41337796.00000000 104373272.00000000 34321.39843750  3002396.50000000 2377276.50000000 
0.06700    64519852.00000000 40481864.00000000 102209688.00000000 33478.83984375  2934178.50000000 2323315.75000000 
0.06800    63187676.00000000 39648396.00000000 100101608.00000000 32658.91796875  2867780.50000000 2270797.25000000 
0.06900    61891412.00000000 38837144.00000000 98051080.00000000 31861.89843750  2803198.50000000 2219688.25000000 
0.07000    60630472.00000000 38047784.00000000 96056280.00000000 31087.30273438  2740393.00000000 2169985.75000000 
0.07100    59405100.00000000 37280736.00000000 94116776.00000000 30335.03710938  2679363.00000000 2121689.00000000 
0.07200    58215184.00000000 36535732.00000000 92233912.00000000 29604.74609375  2620084.50000000 2074774.62500000 
0.07300    57060296.00000000 35812700.00000000 90405592.00000000 28895.68945312  2562549.75000000 2029230.75000000 
0.07400    55940152.00000000 35111088.00000000 88632984.00000000 28207.81835938  2506713.25000000 1985047.62500000 
0.07500    54853984.00000000 34430964.00000000 86914360.00000000 27540.54296875  2452540.25000000 1942187.12500000 
0.07600    53802148.00000000 33772176.00000000 85249008.00000000 26893.27929688  2400014.25000000 1900607.37500000 
0.07700    52783224.00000000 33134602.00000000 83637224.00000000 26265.82812500  2349117.25000000 1860329.12500000 
0.07800    51797304.00000000 32517374.00000000 82077304.00000000 25657.15625000  2299772.75000000 1821278.37500000 
0.07900    50843492.00000000 31920380.00000000 80567592.00000000 25067.19531250  2251959.75000000 1783440.00000000 
0.08000    49920984.00000000 31343114.00000000 79108576.00000000 24495.09765625  2205627.75000000 1746782.00000000 
0.08100    49028956.00000000 30785168.00000000 77697504.00000000 23940.56250000  2160766.00000000 1711291.12500000 
0.08200    48167328.00000000 30246238.00000000 76334152.00000000 23402.67187500  2117293.25000000 1676889.75000000 
0.08300    47334388.00000000 29725570.00000000 75017144.00000000 22880.93164062  2075177.62500000 1643570.00000000 
0.08400    46530424.00000000 29222732.00000000 73745512.00000000 22374.71289062  2034382.50000000 1611312.12500000 
0.08500    45753720.00000000 28737374.00000000 72517544.00000000 21883.73242188  1994851.50000000 1580031.25000000 
0.08600    45003532.00000000 28268776.00000000 71331896.00000000 21406.99804688  1956529.75000000 1549731.87500000 
0.08700    44279080.00000000 27816564.00000000 70186400.00000000 20944.04882812  1919381.00000000 1520355.75000000 
0.08800    43579060.00000000 27380026.00000000 69080976.00000000 20494.08007812  1883333.75000000 1491879.25000000 
0.08900    42903092.00000000 26958652.00000000 68013304.00000000 20056.99023438  1848381.62500000 1464235.37500000 
0.09000    42249888.00000000 26551824.00000000 66982864.00000000 19631.79492188  1814429.62500000 1437417.25000000 
0.09100    41618100.00000000 26158852.00000000 65985948.00000000 19218.23046875  1781459.25000000 1411388.50000000 
0.09200    41007752.00000000 25779440.00000000 65024120.00000000 18815.67382812  1749430.12500000 1386069.37500000 
0.09300    40417632.00000000 25412732.00000000 64093124.00000000 18423.29296875  1718267.62500000 1361468.75000000 
0.09400    39846212.00000000 25058164.00000000 63193192.00000000 18040.63671875  1687937.62500000 1337535.50000000 
